日期,股票代碼,名稱,外資及陸資(不含外資自營商)-買進股數,外資及陸資(不含外資自營商)-賣出股數,外資及陸資(不含外資自營商)-買賣超股數,外資自營商-買進股數,外資自營商-賣出股數,外資自營商-買賣超股數,外資及陸資-買進股數,外資及陸資-賣出股數,外資及陸資-買賣超股數,投信-買進股數,投信-賣出股數,投信-買賣超股數,自營商(自行買賣)-買進股數,自營商(自行買賣)-賣出股數,自營商(自行買賣)-買賣超股數,自營商(避險)-買進股數,自營商(避險)-賣出股數,自營商(避險)-買賣超股數,自營商-買進股數,自營商-賣出股數,自營商-買賣超股數,三大法人買賣超股數合計,null
113/07/23,4987,科誠,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",25
113/07/23,4991,環宇-KY,"41,000","33,000","8,000",0,0,0,"41,000","33,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,"8,000",24
113/07/23,4995,晶達,"23,000","34,000","-11,000",0,0,0,"23,000","34,000","-11,000",0,0,0,0,"9,000","-9,000",0,0,0,0,"9,000","-9,000","-20,000",26
113/07/23,5009,榮剛,"570,000","229,000","341,000",0,0,0,"570,000","229,000","341,000","2,000",0,"2,000","6,000","14,000","-8,000","13,000","6,000","7,000","19,000","20,000","-1,000","342,000",10
113/07/23,5011,久陽,"28,000","7,000","21,000",0,0,0,"28,000","7,000","21,000",0,0,0,0,0,0,0,0,0,0,0,0,"21,000",10
113/07/23,5013,強新,"503,000","12,000","491,000",0,0,0,"503,000","12,000","491,000",0,0,0,0,0,0,0,0,0,0,0,0,"491,000",10
113/07/23,5014,建錩,"65,000","54,000","11,000",0,0,0,"65,000","54,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0,"11,000",10
113/07/23,5015,華祺,"5,000","4,000","1,000",0,0,0,"5,000","4,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",10
113/07/23,5201,凱衛,"1,000","2,000","-1,000",0,0,0,"1,000","2,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",30
113/07/23,5202,力新,"112,000","90,000","22,000",0,0,0,"112,000","90,000","22,000",0,0,0,0,0,0,0,0,0,0,0,0,"22,000",30
113/07/23,5205,中茂,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",35
113/07/23,5206,坤悅,"28,000","13,000","15,000",0,0,0,"28,000","13,000","15,000",0,0,0,0,0,0,0,13,-13,0,13,-13,"14,987",14
113/07/23,5209,新鼎,"8,000","18,000","-10,000",0,0,0,"8,000","18,000","-10,000",403,0,403,0,"1,000","-1,000",0,448,-448,0,"1,448","-1,448","-11,045",20
113/07/23,5210,寶碩,"55,000","34,000","21,000",0,0,0,"55,000","34,000","21,000",0,0,0,0,0,0,0,0,0,0,0,0,"21,000",30
113/07/23,5211,蒙恬,"3,000","7,000","-4,000",0,0,0,"3,000","7,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",30
113/07/23,5212,凌網,"2,000","7,000","-5,000",0,0,0,"2,000","7,000","-5,000",0,0,0,0,0,0,0,0,0,0,0,0,"-5,000",30
113/07/23,5213,亞昕,"1,460,000","948,000","512,000",0,0,0,"1,460,000","948,000","512,000",0,0,0,"263,000","39,000","224,000","79,000","55,000","24,000","342,000","94,000","248,000","760,000",14
113/07/23,5220,萬達光電,"24,000","8,000","16,000",0,0,0,"24,000","8,000","16,000",0,0,0,0,0,0,0,0,0,0,0,0,"16,000",26
113/07/23,5223,安力-KY,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",25
113/07/23,5227,立凱-KY,"25,000",0,"25,000",0,0,0,"25,000",0,"25,000",0,0,0,0,0,0,"4,000","3,711",289,"4,000","3,711",289,"25,289",28
113/07/23,5228,鈺鎧,"5,000","5,000",0,0,0,0,"5,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
113/07/23,5230,雷笛克光學,"77,000","163,000","-86,000",0,0,0,"77,000","163,000","-86,000",0,0,0,0,0,0,"5,000","5,000",0,"5,000","5,000",0,"-86,000",26
113/07/23,5236,凌陽創新,"71,000","118,000","-47,000",0,0,0,"71,000","118,000","-47,000",0,0,0,0,0,0,"3,000","4,029","-1,029","3,000","4,029","-1,029","-48,029",24
113/07/23,5245,智晶,"7,000",0,"7,000",0,0,0,"7,000",0,"7,000",0,0,0,0,0,0,0,0,0,0,0,0,"7,000",26
113/07/23,5251,天鉞電,"80,000","94,000","-14,000",0,0,0,"80,000","94,000","-14,000",0,0,0,0,0,0,0,90,-90,0,90,-90,"-14,090",26
113/07/23,5263,智崴,"214,000","358,000","-144,000",0,0,0,"214,000","358,000","-144,000",0,0,0,"11,000","19,000","-8,000","13,000",947,"12,053","24,000","19,947","4,053","-139,947",32
113/07/23,5272,笙科,"19,000","50,000","-31,000",0,0,0,"19,000","50,000","-31,000",0,0,0,0,0,0,0,0,0,0,0,0,"-31,000",24
113/07/23,5274,信驊,"160,870","233,915","-73,045",0,0,0,"160,870","233,915","-73,045","70,200",0,"70,200","8,060","3,000","5,060","3,450","2,006","1,444","11,510","5,006","6,504","3,659",24
113/07/23,5276,達輝-KY,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,"5,000",0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20
113/07/23,5287,數字,"1,000","11,000","-10,000",0,0,0,"1,000","11,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",36
113/07/23,5289,宜鼎,"152,600","255,060","-102,460",0,0,0,"152,600","255,060","-102,460","1,000",0,"1,000",0,0,0,"8,093","8,135",-42,"8,093","8,135",-42,"-101,502",25
113/07/23,5291,邑昇,"5,000",0,"5,000",0,0,0,"5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000",28
113/07/23,5299,杰力,"37,000","5,000","32,000",0,0,0,"37,000","5,000","32,000",0,0,0,0,0,0,"2,000","2,427",-427,"2,000","2,427",-427,"31,573",24
113/07/23,5302,太欣,0,"38,000","-38,000",0,0,0,0,"38,000","-38,000",0,0,0,0,0,0,0,0,0,0,0,0,"-38,000",24
113/07/23,5309,系統電,"2,436,000","3,924,000","-1,488,000",0,0,0,"2,436,000","3,924,000","-1,488,000","2,000",0,"2,000",0,0,0,"93,000","69,131","23,869","93,000","69,131","23,869","-1,462,131",28
113/07/23,5310,天剛,"118,000","40,000","78,000",0,0,0,"118,000","40,000","78,000",0,0,0,0,0,0,0,0,0,0,0,0,"78,000",30
113/07/23,5312,寶島科,"37,000","26,000","11,000",0,0,0,"37,000","26,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0,"11,000",22
113/07/23,5314,世紀,"21,000","19,000","2,000",0,0,0,"21,000","19,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",24
113/07/23,5315,光聯,"14,000","52,000","-38,000",0,0,0,"14,000","52,000","-38,000",0,0,0,0,0,0,0,0,0,0,0,0,"-38,000",26
113/07/23,5321,美而快,"20,000","1,000","19,000",0,0,0,"20,000","1,000","19,000",0,0,0,0,0,0,9,0,9,9,0,9,"19,009",36
113/07/23,5324,士開,"348,000","22,000","326,000",0,0,0,"348,000","22,000","326,000",0,0,0,0,0,0,0,0,0,0,0,0,"326,000",14
113/07/23,5328,華容,"376,000","496,000","-120,000",0,0,0,"376,000","496,000","-120,000",0,0,0,0,0,0,0,0,0,0,0,0,"-120,000",28
113/07/23,5340,建榮,"68,000","127,000","-59,000",0,0,0,"68,000","127,000","-59,000",0,0,0,0,0,0,"4,000","7,445","-3,445","4,000","7,445","-3,445","-62,445",28
113/07/23,5344,立衛,"2,000",0,"2,000",0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",24
113/07/23,5347,世界,"2,497,000","4,131,200","-1,634,200",0,0,0,"2,497,000","4,131,200","-1,634,200","2,604,000",0,"2,604,000","98,000","198,000","-100,000","243,000","212,966","30,034","341,000","410,966","-69,966","899,834",24
113/07/23,5348,正能量智能,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",27
113/07/23,5351,鈺創,"136,872","737,000","-600,128",0,0,0,"136,872","737,000","-600,128",0,0,0,"9,000","7,559","1,441","10,000","16,000","-6,000","19,000","23,559","-4,559","-604,687",24
113/07/23,5353,台林,"16,000","3,000","13,000",0,0,0,"16,000","3,000","13,000",0,0,0,0,0,0,0,0,0,0,0,0,"13,000",27
113/07/23,5355,佳總,"6,000","54,000","-48,000",0,0,0,"6,000","54,000","-48,000",0,0,0,0,0,0,0,0,0,0,0,0,"-48,000",28
113/07/23,5356,協益,"18,000","70,000","-52,000",0,0,0,"18,000","70,000","-52,000",0,0,0,0,0,0,0,0,0,0,0,0,"-52,000",25
113/07/23,5364,力麗店,"9,000",0,"9,000",0,0,0,"9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,"9,000",16
113/07/23,5371,中光電,"2,081,000","1,454,000","627,000",0,0,0,"2,081,000","1,454,000","627,000","21,000",0,"21,000","4,000","4,609",-609,"10,000","33,776","-23,776","14,000","38,385","-24,385","623,615",26
113/07/23,5381,合正,"77,000","56,000","21,000",0,0,0,"77,000","56,000","21,000",0,0,0,0,0,0,0,0,0,0,0,0,"21,000",28
113/07/23,5386,青雲,"58,000","49,000","9,000",0,0,0,"58,000","49,000","9,000",0,0,0,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000","3,000",25
113/07/23,5392,能率,"159,000","255,000","-96,000",0,0,0,"159,000","255,000","-96,000",0,0,0,0,0,0,0,"4,000","-4,000",0,"4,000","-4,000","-100,000",26
113/07/23,5398,慕康生醫,"5,000","5,000",0,0,0,0,"5,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
113/07/23,5403,中菲,"8,000",0,"8,000",0,0,0,"8,000",0,"8,000",0,0,0,0,0,0,0,0,0,0,0,0,"8,000",30
113/07/23,5410,國眾,"94,000","13,000","81,000",0,0,0,"94,000","13,000","81,000",0,0,0,0,0,0,0,0,0,0,0,0,"81,000",30
113/07/23,5425,台半,"235,000","284,559","-49,559",0,0,0,"235,000","284,559","-49,559","2,000",0,"2,000","2,000","20,000","-18,000","4,000","17,468","-13,468","6,000","37,468","-31,468","-79,027",24
113/07/23,5426,振發,"183,000","340,000","-157,000",0,0,0,"183,000","340,000","-157,000",0,0,0,0,0,0,"55,000","7,000","48,000","55,000","7,000","48,000","-109,000",25
113/07/23,5432,新門,"111,000","226,000","-115,000",0,0,0,"111,000","226,000","-115,000",0,0,0,0,0,0,"1,000","1,415",-415,"1,000","1,415",-415,"-115,415",35
113/07/23,5438,東友,"3,000","14,000","-11,000",0,0,0,"3,000","14,000","-11,000",0,0,0,0,0,0,0,0,0,0,0,0,"-11,000",25
113/07/23,5439,高技,"196,000","115,000","81,000",0,0,0,"196,000","115,000","81,000",0,0,0,0,0,0,"14,486","3,000","11,486","14,486","3,000","11,486","92,486",28
113/07/23,5443,均豪,"3,818,000","4,306,000","-488,000",0,0,0,"3,818,000","4,306,000","-488,000",0,0,0,"60,000","20,000","40,000","105,130","85,480","19,650","165,130","105,480","59,650","-428,350",26
113/07/23,5450,南良,"3,000","20,000","-17,000",0,0,0,"3,000","20,000","-17,000",0,0,0,0,0,0,0,0,0,0,0,0,"-17,000",20
113/07/23,5452,佶優,"568,000","760,000","-192,000",0,0,0,"568,000","760,000","-192,000",0,0,0,0,0,0,"3,000","21,000","-18,000","3,000","21,000","-18,000","-210,000",31
113/07/23,5455,昇益,"17,500","15,000","2,500",0,0,0,"17,500","15,000","2,500",0,0,0,0,0,0,0,0,0,0,0,0,"2,500",14
113/07/23,5457,宣德,"150,000","30,000","120,000",0,0,0,"150,000","30,000","120,000","1,000",0,"1,000","16,000","125,000","-109,000","2,000","11,384","-9,384","18,000","136,384","-118,384","2,616",28
113/07/23,5460,同協,"13,000","8,000","5,000",0,0,0,"13,000","8,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000",28
113/07/23,5464,霖宏,"8,000","30,000","-22,000",0,0,0,"8,000","30,000","-22,000",0,0,0,0,0,0,0,0,0,0,0,0,"-22,000",28
113/07/23,5465,富驊,"48,000","8,000","40,000",0,0,0,"48,000","8,000","40,000",0,0,0,0,0,0,0,"1,000","-1,000",0,"1,000","-1,000","39,000",25
113/07/23,5468,凱鈺,"1,000","11,000","-10,000",0,0,0,"1,000","11,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",24
113/07/23,5474,聰泰,"68,000","290,000","-222,000",0,0,0,"68,000","290,000","-222,000",0,0,0,0,0,0,"7,000","4,580","2,420","7,000","4,580","2,420","-219,580",25
113/07/23,5475,德宏,"43,000","113,000","-70,000",0,0,0,"43,000","113,000","-70,000",0,0,0,0,0,0,0,0,0,0,0,0,"-70,000",28
113/07/23,5478,智冠,"31,000","15,300","15,700",0,0,0,"31,000","15,300","15,700",0,0,0,0,0,0,"1,000","5,490","-4,490","1,000","5,490","-4,490","11,210",32
113/07/23,5481,新華,"4,000",0,"4,000",0,0,0,"4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,"4,000",20
113/07/23,5483,中美晶,"777,000","1,868,000","-1,091,000",0,0,0,"777,000","1,868,000","-1,091,000","1,039,000",0,"1,039,000","93,000","133,102","-40,102","135,847","160,909","-25,062","228,847","294,011","-65,164","-117,164",24
113/07/23,5487,通泰,"10,000","3,000","7,000",0,0,0,"10,000","3,000","7,000",0,0,0,0,0,0,0,0,0,0,0,0,"7,000",24
113/07/23,5488,松普,"83,000","4,000","79,000",0,0,0,"83,000","4,000","79,000",0,0,0,0,0,0,0,0,0,0,0,0,"79,000",28
113/07/23,5489,彩富,"14,000","4,000","10,000",0,0,0,"14,000","4,000","10,000",0,0,0,0,0,0,0,0,0,0,0,0,"10,000",31
113/07/23,5490,同亨,"108,000","33,000","75,000",0,0,0,"108,000","33,000","75,000",0,0,0,0,0,0,0,0,0,0,0,0,"75,000",25
113/07/23,5493,三聯,"52,020","53,000",-980,0,0,0,"52,020","53,000",-980,0,0,0,0,0,0,0,0,0,0,0,0,-980,31
113/07/23,5498,凱崴,"121,000","306,000","-185,000",0,0,0,"121,000","306,000","-185,000",0,0,0,0,0,0,0,0,0,0,0,0,"-185,000",28
113/07/23,5508,永信建,"1,355,150","1,698,100","-342,950",0,0,0,"1,355,150","1,698,100","-342,950","90,000",0,"90,000","17,000","148,000","-131,000","83,291","71,615","11,676","100,291","219,615","-119,324","-372,274",14
113/07/23,5511,德昌,"110,000","27,000","83,000",0,0,0,"110,000","27,000","83,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000","3,000",0,"83,000",14
113/07/23,5512,力麒,"9,628,000","12,141,000","-2,513,000",0,0,0,"9,628,000","12,141,000","-2,513,000",0,0,0,0,0,0,"421,000","266,005","154,995","421,000","266,005","154,995","-2,358,005",14
113/07/23,5514,三豐,"13,000","15,000","-2,000",0,0,0,"13,000","15,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",14
113/07/23,5516,雙喜,"3,000","6,000","-3,000",0,0,0,"3,000","6,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",14
113/07/23,5520,力泰,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",14
113/07/23,5523,豐謙,"4,000","7,000","-3,000",0,0,0,"4,000","7,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",14
113/07/23,5529,鉅陞,"284,000","240,000","44,000",0,0,0,"284,000","240,000","44,000",0,0,0,0,0,0,0,0,0,0,0,0,"44,000",14
113/07/23,5530,龍巖,"140,000","207,000","-67,000",0,0,0,"140,000","207,000","-67,000",0,0,0,0,0,0,0,979,-979,0,979,-979,"-67,979",20
113/07/23,5536,聖暉*,"290,000","247,000","43,000",0,0,0,"290,000","247,000","43,000","23,000",0,"23,000","3,000","3,004",-4,"11,000","11,000",0,"14,000","14,004",-4,"65,996",31
113/07/23,5543,桓鼎-KY,"2,000","2,000",0,0,0,0,"2,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
113/07/23,5548,安倉,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",14
113/07/23,5601,台聯櫃,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",15
113/07/23,5603,陸海,"123,000","14,000","109,000",0,0,0,"123,000","14,000","109,000",0,0,0,0,0,0,0,0,0,0,0,0,"109,000",15
113/07/23,5604,中連,"1,000","3,000","-2,000",0,0,0,"1,000","3,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",20
113/07/23,5609,中菲行,"52,000","15,000","37,000",0,0,0,"52,000","15,000","37,000",0,0,0,0,"9,000","-9,000",0,0,0,0,"9,000","-9,000","28,000",15
113/07/23,5701,劍湖山,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",16
113/07/23,5704,老爺知,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",16
113/07/23,5864,致和證,"131,000","187,300","-56,300",0,0,0,"131,000","187,300","-56,300",0,0,0,0,0,0,0,0,0,0,0,0,"-56,300",17
113/07/23,5902,德記,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",38
113/07/23,5903,全家,"3,000","7,000","-4,000",0,0,0,"3,000","7,000","-4,000",0,0,0,0,0,0,0,76,-76,0,76,-76,"-4,076",38
113/07/23,5904,寶雅,"249,281","239,000","10,281",0,0,0,"249,281","239,000","10,281","41,000",0,"41,000","3,000","2,000","1,000","6,963","7,000",-37,"9,963","9,000",963,"52,244",38
113/07/23,5905,南仁湖,"277,000","1,062,000","-785,000",0,0,0,"277,000","1,062,000","-785,000",0,0,0,0,0,0,0,0,0,0,0,0,"-785,000",16
113/07/23,6015,宏遠證,"304,000","223,000","81,000",0,0,0,"304,000","223,000","81,000",0,0,0,0,0,0,0,0,0,0,0,0,"81,000",17
113/07/23,6016,康和證,"1,204,000","518,000","686,000",0,0,0,"1,204,000","518,000","686,000",0,0,0,0,0,0,0,0,0,0,0,0,"686,000",17
113/07/23,6021,美好證,"207,000","96,000","111,000",0,0,0,"207,000","96,000","111,000",0,0,0,0,0,0,0,0,0,0,0,0,"111,000",17
113/07/23,6023,元大期,"12,000","57,000","-45,000",0,0,0,"12,000","57,000","-45,000","36,511",0,"36,511",0,0,0,0,0,0,0,0,0,"-8,489",17
113/07/23,6026,福邦證,"425,000","270,800","154,200",0,0,0,"425,000","270,800","154,200",0,0,0,0,0,0,0,0,0,0,0,0,"154,200",17
113/07/23,6101,寬魚國際,"10,000","8,000","2,000",0,0,0,"10,000","8,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",32
113/07/23,6104,創惟,"84,000","283,000","-199,000",0,0,0,"84,000","283,000","-199,000",0,0,0,0,0,0,"8,593","17,357","-8,764","8,593","17,357","-8,764","-207,764",24
113/07/23,6109,亞元,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",27
113/07/23,6111,大宇資,"166,000","116,000","50,000",0,0,0,"166,000","116,000","50,000",0,0,0,0,0,0,"4,000","3,000","1,000","4,000","3,000","1,000","51,000",32
113/07/23,6113,亞矽,"39,000","33,000","6,000",0,0,0,"39,000","33,000","6,000",0,0,0,0,0,0,0,27,-27,0,27,-27,"5,973",29
113/07/23,6114,久威,"23,000","26,000","-3,000",0,0,0,"23,000","26,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",28
113/07/23,6118,建達,"73,000","32,000","41,000",0,0,0,"73,000","32,000","41,000",0,0,0,0,0,0,0,207,-207,0,207,-207,"40,793",29
113/07/23,6121,新普,"565,000","333,000","232,000",0,0,0,"565,000","333,000","232,000","179,772",0,"179,772","11,000","11,431",-431,"30,000","42,030","-12,030","41,000","53,461","-12,461","399,311",25
113/07/23,6122,擎邦,"43,760","24,000","19,760",0,0,0,"43,760","24,000","19,760",0,0,0,0,0,0,0,0,0,0,0,0,"19,760",05
113/07/23,6123,上奇,"6,000","9,000","-3,000",0,0,0,"6,000","9,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",30
113/07/23,6124,業強,"6,000","2,000","4,000",0,0,0,"6,000","2,000","4,000",0,0,0,0,0,0,0,"1,000","-1,000",0,"1,000","-1,000","3,000",28
113/07/23,6125,廣運,"1,597,000","2,171,010","-574,010",0,0,0,"1,597,000","2,171,010","-574,010",0,0,0,"4,000","13,000","-9,000","77,853","574,515","-496,662","81,853","587,515","-505,662","-1,079,672",26
113/07/23,6126,信音,"1,772,000","941,000","831,000",0,0,0,"1,772,000","941,000","831,000",0,0,0,0,"18,647","-18,647","154,151","28,682","125,469","154,151","47,329","106,822","937,822",28
113/07/23,6127,九豪,"392,000","463,000","-71,000",0,0,0,"392,000","463,000","-71,000",0,0,0,0,0,0,0,0,0,0,0,0,"-71,000",28
113/07/23,6129,普誠,"79,000","109,000","-30,000",0,0,0,"79,000","109,000","-30,000",0,0,0,0,0,0,0,70,-70,0,70,-70,"-30,070",24
113/07/23,6130,上亞科技,"32,000","1,000","31,000",0,0,0,"32,000","1,000","31,000",0,0,0,0,0,0,0,0,0,0,0,0,"31,000",22
113/07/23,6134,萬旭,"7,000","51,000","-44,000",0,0,0,"7,000","51,000","-44,000",0,0,0,0,0,0,0,0,0,0,0,0,"-44,000",28
113/07/23,6138,茂達,"144,500","80,000","64,500",0,0,0,"144,500","80,000","64,500",0,0,0,0,0,0,"4,070","2,141","1,929","4,070","2,141","1,929","66,429",24
113/07/23,6140,訊達,"180,000","40,000","140,000",0,0,0,"180,000","40,000","140,000",0,0,0,0,0,0,0,0,0,0,0,0,"140,000",30
113/07/23,6143,振曜,"108,000","120,300","-12,300",0,0,0,"108,000","120,300","-12,300",0,0,0,"12,000",0,"12,000","1,379","11,966","-10,587","13,379","11,966","1,413","-10,887",27
113/07/23,6144,得利影,"7,000","7,000",0,0,0,0,"7,000","7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
113/07/23,6146,耕興,"137,000","122,000","15,000",0,0,0,"137,000","122,000","15,000",0,0,0,0,0,0,0,"1,000","-1,000",0,"1,000","-1,000","14,000",31
113/07/23,6147,頎邦,"878,000","1,587,000","-709,000",0,0,0,"878,000","1,587,000","-709,000","227,425","900,000","-672,575","43,000","132,887","-89,887","29,000","43,151","-14,151","72,000","176,038","-104,038","-1,485,613",24
113/07/23,6148,驊宏資,"6,000","33,000","-27,000",0,0,0,"6,000","33,000","-27,000",0,0,0,0,0,0,0,0,0,0,0,0,"-27,000",30
113/07/23,6150,撼訊,"142,000","183,000","-41,000",0,0,0,"142,000","183,000","-41,000",0,0,0,0,0,0,88,"2,681","-2,593",88,"2,681","-2,593","-43,593",25
113/07/23,6151,晉倫,"182,000","210,000","-28,000",0,0,0,"182,000","210,000","-28,000",0,0,0,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000","-32,000",31
113/07/23,6154,順發,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",29
113/07/23,6156,松上,"184,000","52,000","132,000",0,0,0,"184,000","52,000","132,000",0,0,0,0,0,0,0,0,0,0,0,0,"132,000",28
113/07/23,6158,禾昌,"1,000","11,000","-10,000",0,0,0,"1,000","11,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",28
113/07/23,6160,欣技,"28,000","183,000","-155,000",0,0,0,"28,000","183,000","-155,000",0,0,0,0,0,0,0,0,0,0,0,0,"-155,000",25
113/07/23,6161,捷波,"115,000","34,000","81,000",0,0,0,"115,000","34,000","81,000",0,0,0,0,0,0,0,0,0,0,0,0,"81,000",25
113/07/23,6163,華電網,"407,000","619,000","-212,000",0,0,0,"407,000","619,000","-212,000",0,0,0,0,0,0,"3,000","128,809","-125,809","3,000","128,809","-125,809","-337,809",27
113/07/23,6167,久正,"83,000","51,000","32,000",0,0,0,"83,000","51,000","32,000",0,0,0,0,0,0,0,0,0,0,0,0,"32,000",26
113/07/23,6169,昱泉,0,"18,000","-18,000",0,0,0,0,"18,000","-18,000",0,0,0,0,0,0,0,0,0,0,0,0,"-18,000",32
113/07/23,6170,統振,"33,000","150,000","-117,000",0,0,0,"33,000","150,000","-117,000",0,0,0,0,0,0,0,0,0,0,0,0,"-117,000",27
113/07/23,6171,大城地產,"28,000","17,000","11,000",0,0,0,"28,000","17,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0,"11,000",14
113/07/23,6173,信昌電,"181,000","63,000","118,000",0,0,0,"181,000","63,000","118,000",0,0,0,"25,000","35,000","-10,000","5,000","16,108","-11,108","30,000","51,108","-21,108","96,892",28
113/07/23,6174,安碁,"6,000",0,"6,000",0,0,0,"6,000",0,"6,000",0,0,0,0,0,0,0,0,0,0,0,0,"6,000",28
113/07/23,6175,立敦,"918,000","118,000","800,000",0,0,0,"918,000","118,000","800,000",0,0,0,"71,000",0,"71,000",0,0,0,"71,000",0,"71,000","871,000",28
113/07/23,6179,亞通,"391,000","47,000","344,000",0,0,0,"391,000","47,000","344,000",0,0,0,0,0,0,0,"12,139","-12,139",0,"12,139","-12,139","331,861",20
113/07/23,6180,橘子,"548,000","165,500","382,500",0,0,0,"548,000","165,500","382,500",0,0,0,0,"47,000","-47,000",0,39,-39,0,"47,039","-47,039","335,461",32
113/07/23,6182,合晶,"572,053","477,000","95,053",0,0,0,"572,053","477,000","95,053","3,000",0,"3,000","122,000","77,000","45,000","8,000","1,052","6,948","130,000","78,052","51,948","150,001",24
113/07/23,6185,幃翔,"5,000","15,000","-10,000",0,0,0,"5,000","15,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",28
113/07/23,6186,新潤,"265,000","238,000","27,000",0,0,0,"265,000","238,000","27,000",0,0,0,"7,000",0,"7,000","70,649","31,275","39,374","77,649","31,275","46,374","73,374",14
113/07/23,6187,萬潤,"153,000","226,000","-73,000",0,0,0,"153,000","226,000","-73,000",0,0,0,"17,000","23,000","-6,000","12,000",0,"12,000","29,000","23,000","6,000","-67,000",31
113/07/23,6188,廣明,"680,000","682,000","-2,000",0,0,0,"680,000","682,000","-2,000","2,000",0,"2,000","2,013","1,826",187,"36,999","160,245","-123,246","39,012","162,071","-123,059","-123,059",25
113/07/23,6190,萬泰科,"144,000","235,000","-91,000",0,0,0,"144,000","235,000","-91,000",0,0,0,0,0,0,0,"2,008","-2,008",0,"2,008","-2,008","-93,008",27
113/07/23,6194,育富,"6,000","7,000","-1,000",0,0,0,"6,000","7,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",28
113/07/23,6198,瑞築,"16,000","2,000","14,000",0,0,0,"16,000","2,000","14,000",0,0,0,0,0,0,0,0,0,0,0,0,"14,000",14
113/07/23,6203,海韻電,"6,000","8,000","-2,000",0,0,0,"6,000","8,000","-2,000",0,0,0,0,0,0,0,90,-90,0,90,-90,"-2,090",28
113/07/23,6204,艾華,"31,000","34,000","-3,000",0,0,0,"31,000","34,000","-3,000",0,0,0,0,0,0,0,603,-603,0,603,-603,"-3,603",28
113/07/23,6207,雷科,"253,000","491,000","-238,000",0,0,0,"253,000","491,000","-238,000",0,0,0,0,0,0,0,"1,951","-1,951",0,"1,951","-1,951","-239,951",28
