時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
11:45:05,"22,904.34","20,005.02","20,574.03","16,026.98",163.47,"2,361.61",156.64,662.90,420.37,114.04,142.15,177.80,77.02,50.45,338.34,140.05,286.62,413.03,"1,229.81",623.44,261.57,41.61,161.66,234.04,261.29,196.55,172.63,586.76,199.85,122.26,"2,096.51",316.01,74.21,126.63,69.27,104.30,143.46,379.75
11:45:10,"22,904.14","20,004.97","20,570.73","16,023.61",163.47,"2,361.61",156.64,662.64,420.35,114.15,142.15,177.80,77.02,50.44,338.34,139.90,286.62,413.04,"1,229.88",623.46,261.72,41.61,161.68,233.97,261.31,196.55,172.63,586.65,199.72,122.26,"2,096.38",316.01,74.21,126.63,69.27,104.30,143.46,379.45
11:45:15,"22,904.47","20,005.63","20,571.40","16,025.54",163.34,"2,361.84",156.65,662.64,420.35,114.15,142.15,177.80,77.02,50.44,338.34,139.93,286.62,413.04,"1,229.89",623.46,261.61,41.61,161.80,234.01,261.31,196.55,172.63,586.73,199.84,122.25,"2,096.09",316.01,74.21,126.63,69.27,104.27,143.46,379.75
11:45:20,"22,904.92","20,005.74","20,572.17","16,025.34",163.34,"2,361.84",156.56,662.63,420.31,114.17,142.15,177.80,77.02,50.44,338.34,140.04,286.62,413.04,"1,229.90",623.45,261.61,41.61,161.74,234.14,261.24,196.55,172.61,586.72,199.83,122.25,"2,096.37",316.00,74.21,126.63,69.27,104.27,143.46,379.74
11:45:25,"22,901.21","20,002.81","20,567.89","16,022.68",163.34,"2,360.39",156.56,662.63,420.35,114.09,142.15,177.80,77.02,50.44,338.34,140.04,286.62,413.04,"1,229.73",623.45,261.56,41.61,161.75,234.18,261.25,196.55,172.29,586.69,199.83,122.25,"2,095.76",316.00,74.09,126.63,69.27,104.27,143.46,379.45
11:45:30,"22,903.18","20,004.31","20,571.40","16,025.34",163.34,"2,360.82",156.71,662.63,420.35,114.09,142.15,177.80,77.02,50.44,338.34,140.05,286.62,413.17,"1,229.79",623.41,261.56,41.61,161.74,234.03,261.25,196.55,172.61,586.65,199.83,122.25,"2,096.14",316.00,74.09,126.63,69.27,104.28,143.46,379.75
11:45:35,"22,903.63","20,004.68","20,571.05","16,024.72",163.34,"2,362.27",156.69,662.63,420.33,114.08,142.15,177.79,77.02,50.44,338.19,140.07,286.62,413.17,"1,229.83",623.45,261.56,41.61,161.74,234.03,261.25,196.55,172.61,586.67,199.72,122.25,"2,096.19",316.00,74.09,126.63,69.27,104.28,143.46,379.74
11:45:40,"22,862.14","19,963.72","20,570.98","16,023.15",163.34,"2,362.27",156.61,662.61,420.37,114.07,142.15,177.78,77.02,50.44,338.19,139.94,286.62,413.17,"1,226.60",620.95,261.55,41.61,161.74,234.06,261.38,196.55,172.61,586.63,199.72,122.25,"2,096.57",316.00,74.09,126.64,69.27,104.28,143.46,379.73
11:45:45,"22,864.80","19,967.13","20,569.65","16,024.43",163.34,"2,362.27",156.61,662.61,420.37,114.10,142.15,177.78,77.02,50.44,338.19,139.94,286.62,413.19,"1,226.84",621.11,261.57,41.61,161.78,234.09,261.28,196.55,172.61,586.64,199.83,122.25,"2,095.85",316.00,74.09,126.68,69.27,104.28,143.46,379.73
11:45:50,"22,905.98","20,007.54","20,568.35","16,023.49",163.34,"2,360.82",156.62,662.62,420.41,114.08,142.15,177.77,77.02,50.44,338.34,139.94,286.62,413.19,"1,230.09",623.61,261.58,41.61,161.74,234.10,261.44,196.55,172.61,586.64,199.83,122.25,"2,095.70",315.96,74.09,126.68,69.27,104.22,143.46,379.73
11:45:55,"22,905.25","20,006.97","20,568.28","16,023.89",163.34,"2,360.82",156.70,662.62,420.28,114.09,142.14,177.75,77.02,50.44,338.34,140.07,286.62,413.19,"1,230.03",623.60,261.59,41.61,161.63,234.10,261.44,196.55,172.60,586.64,199.71,122.28,"2,095.58",316.28,74.09,126.60,69.27,104.22,143.45,379.73
11:46:00,"22,862.62","19,965.46","20,568.41","16,024.55",163.34,"2,362.27",156.65,662.62,420.28,114.11,142.14,177.75,77.02,50.44,338.34,139.94,286.62,413.20,"1,226.71",621.16,261.59,41.61,161.66,234.09,261.51,196.56,172.28,586.62,199.84,122.28,"2,095.45",316.28,74.09,126.60,69.27,104.21,143.45,379.76
11:46:05,"22,860.11","19,963.00","20,567.09","16,023.00",163.34,"2,362.27",156.56,662.62,420.29,113.99,142.11,177.75,76.99,50.44,338.34,140.07,286.62,413.20,"1,226.54",621.01,261.58,41.62,161.66,234.16,261.51,196.56,172.28,586.65,199.72,122.28,"2,095.45",316.28,74.09,126.61,69.27,104.21,143.45,379.76
11:46:10,"22,903.21","20,004.63","20,570.00","16,024.72",163.47,"2,362.27",156.56,662.62,420.29,113.99,142.11,177.75,76.99,50.44,338.34,140.05,286.62,413.20,"1,229.83",623.42,261.58,41.62,161.66,234.12,261.51,196.56,172.60,586.65,199.87,122.28,"2,095.88",316.28,74.09,126.57,69.27,104.21,143.45,379.76
11:46:15,"22,903.73","20,005.02","20,569.60","16,023.83",163.47,"2,362.27",156.65,662.73,420.29,113.99,142.11,177.75,76.99,50.44,338.46,140.06,286.62,413.07,"1,229.88",623.46,261.58,41.62,161.66,234.13,261.43,196.56,172.60,586.64,199.72,122.28,"2,095.98",316.28,74.09,126.57,69.28,104.22,143.45,379.76
11:46:20,"22,903.09","20,004.58","20,570.27","16,025.28",163.47,"2,362.27",156.65,662.73,420.37,113.99,142.11,177.77,76.99,50.44,338.31,140.08,286.62,413.07,"1,229.81",623.46,261.57,41.61,161.66,234.01,261.43,196.56,172.60,586.58,199.84,122.28,"2,095.82",316.28,74.09,126.57,69.28,104.22,143.46,379.76
11:46:25,"22,862.28","19,964.40","20,570.55","16,024.55",163.47,"2,362.27",156.65,662.74,420.37,114.03,142.15,177.77,77.02,50.44,338.19,139.94,286.62,413.07,"1,226.62",621.00,261.57,41.61,161.66,234.01,261.40,196.56,172.60,586.55,199.83,122.28,"2,096.09",316.28,74.09,126.57,69.28,104.22,143.45,379.73
11:46:30,"22,861.77","19,963.88","20,570.68","16,024.61",163.47,"2,362.27",156.65,662.74,420.37,114.07,142.15,177.77,77.02,50.44,338.19,140.07,286.62,413.07,"1,226.58",620.95,261.57,41.63,161.67,234.03,261.40,196.56,172.60,586.57,199.83,122.28,"2,096.11",316.28,74.09,126.57,69.28,104.22,143.44,379.44
11:46:35,"22,905.18","20,006.64","20,569.47","16,024.41",163.34,"2,362.27",156.65,662.74,420.37,114.07,142.18,177.74,77.06,50.44,338.34,140.06,286.62,413.07,"1,230.00",623.56,261.67,41.63,161.66,233.99,261.34,196.56,172.60,586.56,199.72,122.28,"2,095.80",316.28,74.09,126.61,69.28,104.22,143.44,379.71
11:46:40,"22,864.07","19,966.79","20,568.31","16,024.14",163.34,"2,362.27",156.71,663.00,420.39,114.06,142.19,177.74,77.07,50.34,338.34,139.94,286.62,413.04,"1,226.82",621.15,261.56,41.63,161.67,234.00,261.33,196.56,172.60,586.56,199.72,122.25,"2,095.52",316.28,74.09,126.61,69.28,104.22,143.44,379.72
11:46:45,"22,904.61","20,006.35","20,569.26","16,025.07",163.34,"2,362.27",156.71,662.89,420.55,114.03,142.19,177.75,77.07,50.34,338.34,140.06,286.62,413.04,"1,229.96",623.56,261.56,41.63,161.67,234.00,261.32,196.56,172.60,586.54,199.69,122.25,"2,095.57",316.32,74.09,126.61,69.29,104.22,143.45,379.71
11:46:50,"22,905.31","20,007.23","20,568.52","16,024.86",163.34,"2,362.27",156.57,663.00,420.55,114.03,142.19,177.75,77.07,50.34,338.34,140.06,286.62,413.08,"1,230.03",623.59,261.68,41.63,161.63,234.00,261.32,196.56,172.60,586.54,199.73,122.32,"2,095.40",316.32,74.09,126.57,69.29,104.22,143.45,379.81
11:46:55,"22,902.53","20,004.64","20,566.92","16,023.43",163.34,"2,360.82",156.57,663.00,420.55,114.03,142.19,177.75,77.07,50.34,338.46,140.04,286.62,413.08,"1,229.86",623.46,261.67,41.63,161.62,233.99,261.39,196.56,172.60,586.52,199.65,122.32,"2,095.28",316.32,74.09,126.56,69.29,104.22,143.45,379.81
11:47:00,"22,902.53","20,004.96","20,565.59","16,022.95",163.34,"2,360.82",156.57,663.00,420.55,114.02,142.18,177.73,77.07,50.34,338.46,139.94,286.62,413.08,"1,229.89",623.61,261.67,41.63,161.66,234.00,261.46,196.56,172.29,586.52,199.69,122.31,"2,095.01",316.32,74.09,126.57,69.29,104.22,143.45,379.80
11:47:05,"22,863.55","19,967.13","20,565.15","16,023.35",163.34,"2,360.82",156.56,663.02,420.57,114.01,142.18,177.73,77.07,50.34,338.46,140.06,286.62,413.09,"1,226.87",621.15,261.64,41.63,161.66,233.99,261.44,196.56,172.61,586.53,199.70,122.31,"2,094.77",316.00,74.09,126.57,69.29,104.22,143.45,379.80
11:47:10,"22,901.82","20,003.95","20,566.25","16,022.63",163.34,"2,360.83",156.56,663.02,420.61,114.01,142.18,177.73,77.07,50.35,338.46,140.06,286.47,413.09,"1,229.82",623.56,261.64,41.63,161.66,233.97,261.45,196.56,172.30,586.35,199.68,122.31,"2,095.29",316.00,74.09,126.57,69.28,104.20,143.45,379.80
11:47:15,"22,899.57","20,001.82","20,565.21","16,021.65",163.34,"2,360.83",156.56,662.90,420.61,113.98,142.16,177.69,77.06,50.35,338.46,140.06,286.47,413.09,"1,229.67",623.43,261.70,41.63,161.66,233.97,261.45,196.56,172.29,586.35,199.66,122.31,"2,095.22",315.95,74.09,126.57,69.28,104.20,143.45,379.69
11:47:20,"22,859.99","19,962.77","20,568.21","16,023.92",163.34,"2,362.27",156.64,662.90,420.57,113.98,142.16,177.69,77.06,50.35,338.31,140.05,286.47,413.09,"1,226.51",620.98,261.75,41.63,161.66,233.96,261.45,196.56,172.30,586.33,199.65,122.36,"2,095.55",315.95,74.21,126.59,69.28,104.20,143.44,379.82
11:47:25,"22,902.33","20,004.53","20,567.78","16,024.75",163.47,"2,362.27",156.63,662.90,420.56,113.98,142.16,177.69,77.06,50.35,338.46,140.05,286.45,413.09,"1,229.82",623.47,261.75,41.63,161.41,233.96,261.45,196.56,172.61,586.33,199.69,122.36,"2,095.21",315.95,74.21,126.59,69.28,104.20,143.44,379.82
11:47:30,"22,902.76","20,004.22","20,568.75","16,023.34",163.47,"2,362.27",156.59,662.90,420.56,113.98,142.16,177.69,77.06,50.35,338.46,140.06,286.41,413.09,"1,229.83",623.47,261.76,41.63,161.41,233.97,261.45,196.56,172.61,586.39,199.65,122.36,"2,095.85",315.95,74.09,126.59,69.28,104.22,143.44,379.82
11:47:35,"22,861.26","19,963.81","20,568.11","16,023.09",163.47,"2,360.83",156.65,662.90,420.56,113.90,142.16,177.69,77.06,50.35,338.46,140.07,286.41,413.09,"1,226.61",620.99,261.78,41.63,161.41,233.96,261.45,196.56,172.61,586.31,199.68,122.36,"2,095.73",315.95,74.09,126.59,69.28,104.22,143.44,379.82
11:47:40,"22,862.32","19,964.68","20,569.51","16,024.14",163.47,"2,360.83",156.66,663.03,420.53,113.87,142.16,177.69,77.06,50.35,338.46,140.07,286.41,413.08,"1,226.65",620.99,261.77,41.63,161.53,233.97,261.45,196.56,172.61,586.31,199.68,122.36,"2,095.88",315.95,74.21,126.59,69.28,104.22,143.44,379.83
11:47:45,"22,902.78","20,004.42","20,569.18","16,024.48",163.47,"2,362.27",156.66,663.03,420.53,113.89,142.16,177.69,77.06,50.35,338.31,140.05,286.41,413.08,"1,229.82",623.44,261.66,41.63,161.53,234.05,261.41,196.56,172.61,586.22,199.68,122.36,"2,095.69",315.95,74.21,126.59,69.28,104.22,143.44,379.83
11:47:50,"22,864.30","19,966.47","20,568.78","16,022.81",163.47,"2,360.83",156.65,663.03,420.41,113.89,142.16,177.69,77.06,50.34,338.31,140.04,286.41,413.08,"1,226.83",621.13,261.66,41.63,161.53,234.06,261.41,196.56,172.61,586.31,199.71,122.36,"2,096.00",315.95,74.21,126.59,69.27,104.21,143.44,379.53
11:47:55,"22,865.94","19,967.55","20,570.99","16,023.59",163.53,"2,360.83",156.60,663.03,420.41,113.89,142.16,177.69,77.06,50.34,338.31,140.06,286.41,413.08,"1,226.89",621.10,261.67,41.63,161.78,234.06,261.50,196.56,172.61,586.30,199.70,122.36,"2,096.46",315.95,74.21,126.59,69.27,104.23,143.44,379.83
11:48:00,"22,905.84","20,007.27","20,570.42","16,025.46",163.53,"2,360.45",156.59,663.03,420.41,113.89,142.16,177.69,77.06,50.35,338.46,140.30,286.41,413.11,"1,230.02",623.54,261.68,41.63,161.66,234.07,261.50,196.56,172.61,586.42,199.71,122.36,"2,095.82",315.95,74.21,126.59,69.27,104.23,143.44,379.83
11:48:05,"22,905.14","20,006.92","20,569.20","16,025.15",163.53,"2,360.45",156.64,663.03,420.41,113.94,142.16,177.69,77.06,50.35,338.46,140.29,286.41,413.18,"1,230.00",623.54,261.67,41.64,161.66,234.02,261.50,196.56,172.61,586.42,199.71,122.36,"2,095.53",315.95,74.09,126.59,69.27,104.23,143.44,379.83
11:48:10,"22,906.91","20,008.36","20,571.06","16,026.37",163.40,"2,361.90",156.63,663.03,420.41,113.91,142.17,177.71,77.06,50.35,338.31,140.29,286.41,413.18,"1,230.09",623.59,261.66,41.62,161.78,234.02,261.50,196.56,172.61,586.42,199.84,122.36,"2,095.78",315.95,74.09,126.59,69.27,104.22,143.44,379.83
11:48:15,"22,906.00","20,008.32","20,568.07","16,025.79",163.40,"2,361.90",156.62,662.90,420.41,113.91,142.16,177.69,77.06,50.35,338.46,140.42,286.41,413.18,"1,230.10",623.63,261.56,41.61,161.78,234.05,261.50,196.56,172.61,586.38,199.72,122.36,"2,095.03",315.95,74.09,126.59,69.27,104.22,143.44,379.83
11:48:20,"22,902.99","20,005.20","20,567.47","16,024.45",163.34,"2,361.90",156.62,662.90,420.44,113.86,142.17,177.71,77.06,50.45,338.46,140.27,286.45,413.18,"1,229.88",623.63,261.57,41.61,161.68,234.02,261.47,196.56,172.29,586.53,199.65,122.36,"2,095.19",315.95,74.09,126.59,69.27,104.22,143.44,379.82
11:48:25,"22,903.52","20,004.90","20,570.93","16,025.70",163.34,"2,361.90",156.64,662.90,420.43,113.86,142.18,177.71,77.07,50.45,338.46,140.45,286.31,413.06,"1,229.83",623.45,261.57,41.61,161.66,234.05,261.47,196.56,172.61,586.58,199.70,122.36,"2,095.91",315.95,74.09,126.63,69.27,104.22,143.44,379.71
11:48:30,"22,902.67","20,004.25","20,569.39","16,024.48",163.34,"2,360.45",156.68,662.78,420.44,113.86,142.18,177.71,77.08,50.45,338.46,140.46,286.16,413.06,"1,229.80",623.44,261.57,41.61,161.66,234.03,261.45,196.56,172.61,586.58,199.71,122.36,"2,095.76",315.95,74.09,126.63,69.27,104.22,143.44,379.41
11:48:35,"22,902.86","20,004.97","20,567.63","16,024.27",163.34,"2,360.45",156.74,662.52,420.55,113.82,142.18,177.71,77.08,50.45,338.46,140.32,286.13,413.18,"1,229.87",623.44,261.69,41.62,161.66,234.03,261.38,196.56,172.61,586.55,199.71,122.36,"2,095.28",315.95,74.09,126.67,69.27,104.24,143.44,379.41
11:48:40,"22,901.91","20,004.19","20,566.40","16,023.37",163.34,"2,361.90",156.68,662.52,420.52,113.71,142.19,177.71,77.08,50.45,338.46,140.32,286.13,413.18,"1,229.82",623.41,261.76,41.62,161.65,234.02,261.31,196.56,172.58,586.53,199.64,122.35,"2,095.14",315.95,74.09,126.67,69.27,104.24,143.44,379.41
11:48:45,"22,901.77","20,004.18","20,566.09","16,023.41",163.34,"2,361.90",156.60,662.52,420.52,113.69,142.18,177.71,77.08,50.45,338.46,140.42,286.13,413.18,"1,229.82",623.42,261.79,41.60,161.66,233.98,261.29,196.56,172.57,586.58,199.64,122.35,"2,095.04",315.95,74.09,126.63,69.27,104.24,143.44,379.41
11:48:50,"22,901.59","20,004.56","20,564.49","16,023.50",163.34,"2,361.67",156.56,662.64,420.53,113.69,142.19,177.69,77.09,50.45,338.58,140.18,286.13,413.18,"1,229.85",623.42,261.87,41.59,161.66,233.99,261.37,196.56,172.57,586.61,199.83,122.28,"2,094.54",315.95,74.09,126.63,69.27,104.24,143.44,379.41
11:48:55,"22,899.87","20,002.24","20,565.08","16,021.94",163.34,"2,361.23",156.54,662.64,420.53,113.69,142.20,177.69,77.09,50.45,338.58,140.17,286.13,413.18,"1,229.70",623.41,261.77,41.61,161.41,233.98,261.37,196.56,172.57,586.63,199.71,122.28,"2,095.11",315.90,74.09,126.63,69.27,104.24,143.44,379.41
11:49:00,"22,898.23","20,000.70","20,564.84","16,021.88",163.34,"2,361.23",156.63,662.64,420.45,113.61,142.19,177.68,77.09,50.45,338.28,140.18,286.13,413.18,"1,229.58",623.41,261.72,41.59,161.66,233.96,261.37,196.56,172.24,586.65,199.71,122.28,"2,095.05",315.90,74.09,126.63,69.26,104.22,143.44,379.41
11:49:05,"22,899.91","20,002.27","20,566.25","16,023.30",163.34,"2,359.86",156.63,662.64,420.49,113.69,142.19,177.68,77.09,50.45,338.28,140.30,285.98,413.18,"1,229.67",623.45,261.76,41.59,161.66,233.99,261.37,196.56,172.27,586.62,199.71,122.30,"2,095.12",315.94,74.09,126.63,69.26,104.24,143.44,379.71
11:49:10,"22,862.76","19,966.44","20,564.94","16,023.38",163.34,"2,359.86",156.63,662.64,420.48,113.69,142.20,177.68,77.10,50.45,338.28,140.34,285.86,413.18,"1,226.81",621.11,261.75,41.60,161.66,233.98,261.37,196.56,172.59,586.62,199.70,122.30,"2,094.71",315.94,74.09,126.63,69.26,104.24,143.44,379.71
11:49:15,"22,861.89","19,965.50","20,563.09","16,020.90",163.34,"2,359.86",156.63,662.64,420.52,113.69,142.20,177.68,77.10,50.45,338.28,140.22,285.86,413.18,"1,226.79",621.12,261.72,41.58,161.66,233.98,261.37,196.56,172.59,586.62,199.62,122.30,"2,094.78",315.87,74.09,126.63,69.26,104.24,143.44,379.41
11:49:20,"22,903.79","20,005.83","20,564.67","16,020.62",163.34,"2,359.86",156.54,662.64,420.52,113.69,142.20,177.68,77.10,50.45,338.28,140.32,285.86,413.11,"1,230.02",623.57,261.80,41.61,161.66,233.98,261.09,196.56,172.59,586.62,199.61,122.30,"2,095.32",315.85,74.09,126.66,69.26,104.24,143.44,379.41
11:49:25,"22,862.92","19,965.83","20,563.88","16,019.47",163.34,"2,359.86",156.54,661.97,420.52,113.62,142.21,177.68,77.10,50.45,338.40,140.32,285.86,413.11,"1,226.85",621.11,261.82,41.60,161.66,234.03,261.09,196.56,172.59,586.62,199.58,122.30,"2,095.38",315.85,74.09,126.63,69.26,104.24,143.44,379.41
11:49:30,"22,863.37","19,966.80","20,564.21","16,021.71",163.34,"2,361.74",156.54,661.95,420.52,113.62,142.21,177.68,77.10,50.45,338.40,140.32,285.86,413.11,"1,226.88",621.16,261.77,41.60,161.66,234.03,261.08,196.56,172.57,586.54,199.62,122.30,"2,094.91",315.85,74.09,126.63,69.26,104.24,143.44,379.84
11:49:35,"22,863.95","19,967.15","20,564.59","16,021.41",163.34,"2,361.74",156.54,661.95,420.53,113.62,142.17,177.68,77.07,50.45,338.40,140.22,285.86,413.14,"1,226.91",621.15,261.88,41.60,161.66,234.03,261.08,196.56,172.58,586.60,199.67,122.30,"2,095.10",315.85,74.09,126.63,69.26,104.24,143.44,379.84
11:49:40,"22,904.66","20,006.48","20,566.62","16,022.24",163.34,"2,361.74",156.59,661.95,420.51,113.61,142.17,177.68,77.07,50.45,338.40,140.21,285.86,413.14,"1,230.03",623.57,261.77,41.60,161.63,234.11,261.00,196.59,172.58,586.60,199.67,122.27,"2,095.50",316.17,74.09,126.63,69.28,104.24,143.44,379.84
11:49:45,"22,863.97","19,966.90","20,565.64","16,021.73",163.34,"2,361.74",156.59,661.95,420.51,113.61,142.17,177.68,77.07,50.45,338.28,140.32,285.86,413.14,"1,226.89",621.12,261.76,41.60,161.75,234.11,261.00,196.59,172.57,586.63,199.63,122.27,"2,095.33",316.17,74.09,126.63,69.28,104.24,143.44,379.54
11:49:50,"22,864.07","19,967.38","20,564.47","16,021.67",163.34,"2,360.30",156.59,662.21,420.65,113.60,142.17,177.68,77.07,50.45,338.28,140.31,285.86,413.14,"1,226.92",621.15,261.76,41.60,161.79,234.03,261.30,196.59,172.57,586.63,199.63,122.27,"2,095.00",316.14,74.09,126.63,69.28,104.24,143.44,379.54
11:49:55,"22,904.10","20,006.82","20,563.64","16,021.80",163.34,"2,360.30",156.59,662.33,420.57,113.60,142.17,177.67,77.07,50.46,338.28,140.31,286.01,413.16,"1,230.07",623.56,261.76,41.61,161.78,234.04,261.30,196.59,172.57,586.65,199.63,122.27,"2,094.72",316.14,74.09,126.63,69.28,104.24,143.44,379.54
11:50:00,"22,863.86","19,966.85","20,566.18","16,022.57",163.34,"2,360.30",156.63,662.33,420.57,113.60,142.17,177.67,77.07,50.46,338.40,140.32,286.01,413.13,"1,226.86",621.11,261.64,41.63,161.78,234.05,261.30,196.59,172.59,586.65,199.66,122.27,"2,095.28",316.16,74.09,126.63,69.28,104.24,143.44,379.54
11:50:05,"22,904.04","20,006.42","20,564.63","16,021.79",163.34,"2,360.30",156.63,662.07,420.57,113.61,142.17,177.67,77.07,50.46,338.40,140.32,286.01,413.13,"1,230.04",623.53,261.84,41.63,161.66,234.05,261.23,196.59,172.58,586.63,199.62,122.27,"2,095.01",316.16,74.09,126.63,69.28,104.24,143.44,379.54
11:50:10,"22,902.58","20,005.20","20,562.99","16,020.55",163.34,"2,360.30",156.63,661.95,420.49,113.63,142.17,177.67,77.07,50.46,338.40,140.20,286.01,413.13,"1,229.97",623.51,261.73,41.63,161.66,234.05,261.22,196.59,172.58,586.63,199.62,122.22,"2,094.84",316.16,74.09,126.63,69.28,104.24,143.44,379.54
11:50:15,"22,903.05","20,005.15","20,564.59","16,020.70",163.34,"2,360.30",156.63,661.95,420.49,113.55,142.15,177.67,77.05,50.46,338.25,140.32,285.86,413.13,"1,229.96",623.54,261.63,41.62,161.66,234.05,261.30,196.59,172.59,586.60,199.62,122.22,"2,095.28",316.16,74.09,126.63,69.28,104.24,143.44,379.54
11:50:20,"22,860.63","19,963.55","20,565.35","16,021.05",163.34,"2,361.74",156.63,661.95,420.50,113.68,142.15,177.67,77.05,50.46,338.25,140.19,285.86,413.13,"1,226.63",620.97,261.63,41.62,161.71,234.05,261.30,196.59,172.59,586.52,199.61,122.22,"2,095.42",315.88,74.09,126.63,69.28,104.24,143.44,379.84
11:50:25,"22,863.16","19,965.82","20,566.14","16,021.28",163.34,"2,360.30",156.63,661.95,420.50,113.71,142.13,177.62,77.05,50.46,338.25,140.32,285.86,413.14,"1,226.81",621.11,261.63,41.61,161.71,234.04,261.36,196.59,172.59,586.52,199.61,122.22,"2,095.60",315.88,74.09,126.63,69.28,104.24,143.44,379.84
11:50:30,"22,903.59","20,005.77","20,564.94","16,021.43",163.34,"2,360.30",156.66,661.95,420.50,113.71,142.17,177.63,77.09,50.46,338.25,140.20,285.86,413.14,"1,229.99",623.57,261.59,41.60,161.71,234.05,261.35,196.59,172.59,586.55,199.64,122.22,"2,095.20",315.88,74.09,126.63,69.28,104.24,143.44,379.84
11:50:35,"22,903.90","20,005.12","20,568.55","16,022.37",163.34,"2,360.30",156.72,661.96,420.50,113.70,142.17,177.63,77.09,50.46,338.25,140.35,285.86,413.14,"1,229.92",623.54,261.59,41.59,161.71,234.00,261.33,196.59,172.59,586.55,199.61,122.22,"2,096.04",315.88,74.09,126.63,69.28,104.22,143.44,379.84
11:50:40,"22,862.21","19,965.03","20,565.02","16,020.45",163.35,"2,360.30",156.72,661.96,420.46,113.70,142.17,177.63,77.09,50.35,338.40,140.34,285.86,413.12,"1,226.76",621.13,261.60,41.59,161.71,233.97,261.13,196.59,172.59,586.55,199.44,122.24,"2,095.47",315.88,74.09,126.66,69.28,104.21,143.44,379.84
11:50:45,"22,902.53","20,003.87","20,568.70","16,022.85",163.35,"2,360.30",156.72,662.22,420.50,113.70,142.17,177.63,77.09,50.35,338.25,140.36,285.86,413.12,"1,229.81",623.42,261.66,41.61,161.71,234.00,261.33,196.59,172.59,586.59,199.63,122.24,"2,095.96",315.88,74.09,126.66,69.28,104.21,143.44,379.84
11:50:50,"22,858.49","19,960.87","20,567.34","16,021.36",163.35,"2,360.30",156.63,661.68,420.50,113.70,142.17,177.63,77.08,50.35,338.25,140.36,285.86,412.99,"1,226.41",620.95,261.70,41.59,161.71,233.98,261.13,196.59,172.28,586.55,199.63,122.24,"2,095.93",315.88,74.09,126.70,69.28,104.22,143.44,379.84
11:50:55,"22,901.51","20,003.30","20,565.51","16,020.56",163.35,"2,360.30",156.67,661.67,420.51,113.67,142.17,177.63,77.08,50.35,338.40,140.36,285.86,412.95,"1,229.82",623.40,261.78,41.59,161.71,234.03,261.14,196.59,172.59,586.55,199.63,122.24,"2,095.59",315.88,74.09,126.70,69.28,104.20,143.44,379.55
11:51:00,"22,902.13","20,003.88","20,566.31","16,021.43",163.35,"2,360.30",156.67,661.67,420.52,113.67,142.16,177.64,77.07,50.35,338.40,140.37,285.86,412.99,"1,229.84",623.42,261.77,41.59,161.71,234.03,261.14,196.59,172.59,586.49,199.63,122.24,"2,095.61",315.88,74.21,126.66,69.28,104.20,143.44,379.55
11:51:05,"22,861.39","19,963.79","20,567.70","16,022.08",163.35,"2,360.30",156.62,661.67,420.52,113.77,142.16,177.64,77.07,50.35,338.40,140.38,285.86,412.99,"1,226.63",620.97,261.78,41.58,161.66,234.01,261.14,196.59,172.59,586.41,199.63,122.24,"2,095.86",315.88,74.21,126.66,69.28,104.20,143.44,379.85
11:51:10,"22,860.22","19,963.14","20,566.61","16,022.52",163.35,"2,360.30",156.62,662.49,420.52,113.69,142.16,177.64,77.07,50.35,338.40,140.37,285.82,412.99,"1,226.57",620.91,261.79,41.59,161.65,234.03,261.14,196.59,172.59,586.35,199.63,122.24,"2,095.42",315.88,74.21,126.66,69.28,104.20,143.44,379.85
11:51:15,"22,902.18","20,003.74","20,567.78","16,022.50",163.33,"2,361.74",156.62,661.49,420.51,113.76,142.16,177.64,77.07,50.46,338.25,140.39,285.82,413.04,"1,229.81",623.40,261.79,41.59,161.65,234.03,261.25,196.59,172.59,586.35,199.63,122.24,"2,095.78",315.84,74.21,126.66,69.28,104.20,143.44,379.85
11:51:20,"22,901.16","20,003.19","20,565.28","16,021.10",163.34,"2,360.30",156.68,661.49,420.51,113.58,142.16,177.64,77.07,50.46,338.25,140.39,285.82,413.04,"1,229.80",623.42,261.71,41.59,161.65,234.03,261.20,196.59,172.59,586.43,199.63,122.24,"2,095.38",315.84,74.21,126.66,69.28,104.20,143.44,379.55
11:51:25,"22,860.53","19,963.13","20,567.08","16,021.99",163.34,"2,360.30",156.68,661.84,420.56,113.58,142.16,177.63,77.07,50.46,338.25,140.41,285.82,413.05,"1,226.58",620.97,261.63,41.59,161.65,234.04,261.24,196.59,172.59,586.46,199.67,122.24,"2,095.70",315.84,74.21,126.66,69.28,104.20,143.44,379.48
