股票代碼,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
8024,佑華,8.60,464.22,"1,301.41","1,149.67",0.00,7.65,47.71,3.61,101.10,1.89,0.37,-5.33,-5.97,-8.30,-16.25,-0.86,-236.52,121.72,-25.99
8027,鈦昇,43.51,481.08,564.41,362.92,2.78,2.55,143.13,0.84,434.52,2.33,0.35,0.83,0.95,3.89,1.52,0.32,45.13,14.82,1.16
8032,光菱,36.13,"2,258.89",210.34,148.62,364.36,2.83,128.97,2.46,148.37,32.70,0.85,2.45,3.34,10.33,2.26,1.18,100.95,78.65,39.23
8034,榮群,20.06,"22,778.70",505.57,396.63,130.78,4.43,82.39,2.11,172.98,214.75,0.74,10.45,13.00,18.54,13.93,1.51,-10.04,162.19,-7.56
8038,長園科,50.52,203.12,142.32,106.02,114.22,3.07,118.89,1.52,240.13,0.85,0.30,1.12,0.37,0.30,0.56,0.00,無,無,無
8040,九暘,21.34,241.85,321.89,232.42,無,12.47,29.27,2.42,150.82,2.44,0.70,-11.65,-15.42,-9.81,-16.78,-1.77,5.09,112.51,無
8042,金山電,51.70,249.00,167.61,128.49,357.70,2.56,142.57,2.35,155.31,1.58,0.41,1.71,2.29,10.23,2.86,0.72,25.60,135.32,7.35
8043,蜜望實,34.40,"2,330.18",287.11,229.49,-18.31,2.51,145.41,4.79,76.20,42.19,1.17,-0.44,-0.74,-2.12,-0.39,-0.24,53.39,74.19,19.50
8044,網家,68.85,"1,012.35",111.08,92.27,-2.06,13.98,26.10,19.27,18.94,25.80,1.50,-1.50,-6.21,-50.57,-1.29,-5.01,-8.32,39.38,-5.21
8047,星雲,18.15,534.09,421.47,298.99,"-69,078.00",11.77,31.01,2.12,172.16,6.26,0.96,-10.29,-12.75,-13.45,-11.61,-1.39,55.29,59.91,9.60
8048,德勝,27.59,475.32,309.82,232.21,"6,651.83",5.85,62.39,3.99,91.47,6.99,1.17,16.00,21.55,54.53,13.69,4.38,41.08,42.85,4.83
8049,晶采,13.94,720.92,452.54,341.45,"40,541.59",8.17,44.67,3.22,113.35,6.57,0.81,15.67,18.71,42.09,19.21,3.39,226.44,81.97,12.91
8050,廣積,36.42,286.44,237.75,169.55,12.26,5.18,70.46,2.20,165.90,1.59,0.46,5.54,8.26,38.60,11.05,5.22,36.74,25.15,-0.42
8054,安國,19.28,"3,886.34",388.96,325.38,"-3,501.23",6.48,56.32,1.73,210.98,20.12,0.35,-4.31,-5.35,-28.53,-12.60,-1.21,43.66,68.74,11.72
8059,凱碩,32.42,"11,842.07",310.75,224.10,1.73,3.01,121.26,0.68,536.76,27.85,0.20,0.50,0.36,0.35,1.21,0.04,0.00,38.69,0.00
8064,東捷,48.17,605.07,205.11,128.62,14.43,2.86,127.62,1.10,331.81,4.66,0.46,3.05,5.75,14.22,6.21,0.96,9.58,274.69,0.00
8066,來思達,57.74,"1,036.93",182.95,181.11,3.86,6.57,55.55,138.25,2.64,60.59,3.14,4.09,3.91,22.66,0.91,0.74,7.19,108.17,3.08
8067,志旭,54.00,255.13,195.94,112.23,-2.78,4.46,81.83,0.54,675.92,1.12,0.28,-3.41,-9.12,-7.37,-15.09,-0.77,0.00,0.00,0.00
8068,全達,31.14,940.17,146.06,120.08,-2.66,2.85,128.07,7.29,50.06,7.34,0.51,-2.67,-5.02,-4.46,-6.47,-0.57,-3.50,-242.42,-1.22
8069,元太,33.45,620.58,155.66,136.95,35.33,7.31,49.93,3.49,104.58,3.16,0.39,11.52,16.88,85.64,28.81,6.85,62.38,68.86,8.93
8071,能率網通,56.41,290.15,139.64,110.01,1.20,5.85,62.39,6.28,58.12,4.81,0.88,-0.23,-2.54,1.02,-1.25,-0.82,16.19,98.82,5.26
8074,鉅橡,37.75,185.80,211.77,157.00,677.30,3.40,107.35,2.32,157.32,1.24,0.42,2.82,3.69,10.54,5.72,0.70,20.16,101.12,2.63
8076,伍豐,37.16,"1,557.07",147.70,110.40,3.60,3.19,114.42,1.90,192.10,8.50,0.38,1.21,1.31,2.88,2.11,0.15,15.43,171.09,1.68
8077,洛碁,89.71,360.11,47.15,45.83,202.30,25.97,14.05,無,無,1.46,0.31,3.10,17.13,28.27,5.07,2.26,61.34,"1,615.60",15.78
8080,印鉐,43.13,213.41,146.71,124.62,316.92,0.57,640.35,6.20,58.87,3.66,0.57,2.74,3.42,3.25,3.34,0.27,72.84,"-21,299.08",50.27
8083,瑞穎,36.04,148.85,165.06,72.64,"4,285.00",3.84,95.05,1.31,278.62,1.34,0.59,13.11,20.19,84.60,21.68,6.79,62.76,85.54,-0.93
8084,巨虹,50.79,520.04,212.11,184.88,923.27,2.51,145.41,3.19,114.42,5.16,0.78,10.88,23.59,16.38,12.79,1.58,93.59,100.47,37.59
8085,福華,46.49,516.87,583.73,545.36,-7.87,3.00,121.66,6.03,60.53,1.25,0.24,-4.20,-8.34,-10.05,-19.41,-1.00,11.06,8.08,0.55
8086,宏捷科,14.99,160.27,431.50,303.81,76.00,7.76,47.03,3.29,110.94,0.55,0.33,1.00,1.11,4.78,3.04,0.42,16.50,62.83,1.13
8087,華鎂鑫,59.39,196.64,101.85,60.22,"1,856.00",11.52,31.68,1.77,206.21,1.03,0.21,13.14,32.86,40.50,58.56,4.10,17.51,64.41,17.27
8088,品安,14.97,292.32,457.76,375.31,"83,426.73",7.23,50.48,9.39,38.87,3.81,1.09,11.45,13.74,32.73,10.46,2.61,206.58,179.07,24.97
8089,康全電訊,48.52,348.33,219.40,125.67,-77.52,3.02,120.86,1.49,244.96,2.82,0.51,-19.52,-32.26,-60.20,-38.91,-5.90,-22.72,19.22,-14.27
8091,翔名,26.94,201.93,335.98,245.81,"2,674.98",5.13,71.15,2.22,164.41,0.98,0.42,6.98,9.42,76.04,15.78,5.98,61.25,70.28,1.21
8092,建暐,43.00,165.00,185.00,83.00,132.00,4.03,90.57,1.20,304.16,1.30,0.55,0.84,0.32,0.42,0.27,0.03,26.90,94.85,11.81
8093,保銳,51.26,190.84,104.71,19.51,-15.08,7.71,47.34,1.26,289.68,1.91,0.54,-12.11,-23.81,-16.73,-23.40,-1.67,-28.15,-30.75,-25.16
8096,擎亞,73.83,"1,118.87",129.96,86.10,-1.26,6.90,52.89,9.73,37.51,116.61,3.10,-3.54,-19.68,-30.27,-2.05,-3.08,-21.39,-30.38,-62.01
8097,常珵,3.91,"1,952.76","2,775.74","2,724.60",-67.45,0.94,388.29,30.93,11.80,2.86,0.14,-2.73,-3.23,-6.57,-19.76,-0.69,125.02,84.93,-6.21
8099,大世科,53.76,"2,004.03",165.55,117.01,40.16,4.95,73.73,4.25,85.88,48.29,1.27,5.86,12.98,26.18,4.50,2.12,41.41,112.13,26.10
8107,大億金茂,54.60,397.71,164.28,138.57,-1.11,3.90,93.58,4.15,87.95,0.98,0.22,-1.27,-4.32,-8.42,-9.49,-0.84,15.28,36.73,2.37
8109,博大,20.28,345.59,580.49,503.61,57.67,10.30,35.43,2.32,157.32,2.08,0.43,14.60,23.01,98.50,33.14,8.03,189.79,95.65,11.59
8111,立碁,34.10,330.84,215.04,193.23,9.06,2.55,143.13,3.33,109.60,1.73,0.37,3.23,4.36,6.81,7.86,0.58,19.81,76.64,-0.13
8121,越峰,49.23,188.35,270.87,171.30,444.93,3.28,111.28,2.50,146.00,1.32,0.54,-3.84,-9.82,-11.71,-8.30,-0.81,55.23,35.79,5.72
8147,正淩,40.46,206.17,165.50,142.21,23.18,3.47,105.18,5.17,70.59,2.35,0.67,5.53,9.22,26.88,8.00,2.55,21.16,67.97,3.52
8155,博智,36.19,189.78,181.35,147.12,21.95,2.66,137.21,4.60,79.34,2.68,0.84,6.15,9.29,45.60,7.06,4.08,41.23,87.57,3.14
8171,天宇,34.34,925.43,232.41,143.05,-315.43,2.54,143.70,1.70,214.70,6.34,0.38,-1.21,-2.53,-5.08,-3.97,-0.50,-23.31,-88.11,-12.40
8176,智捷,28.48,429.36,268.03,159.45,359.01,4.57,79.86,1.12,325.89,3.38,0.58,0.92,0.91,1.00,1.09,0.08,21.01,-54.75,5.77
8182,加高,41.73,187.85,205.23,173.06,581.61,3.75,97.33,3.22,113.35,1.08,0.45,2.56,3.56,16.87,4.60,1.16,54.55,82.76,10.73
8183,精星,48.11,323.71,171.27,138.16,16.40,1.91,191.09,6.92,52.74,6.18,1.04,9.01,17.27,58.05,8.13,4.50,26.16,89.08,10.87
8227,巨有科技,26.28,669.25,349.13,304.05,"4,647.53",10.11,36.10,5.82,62.71,9.19,1.07,15.55,21.44,53.50,14.49,4.29,42.28,139.64,6.93
8234,新漢,52.36,261.45,147.88,91.52,6.29,4.02,90.79,2.03,179.80,4.07,0.83,2.73,5.38,17.34,3.10,1.27,40.89,81.13,20.72
8240,華宏,45.67,343.47,188.86,163.24,522.00,2.69,135.68,7.65,47.71,5.02,0.91,3.36,5.18,29.10,2.95,2.05,15.53,135.34,3.64
8255,朋程,34.90,282.04,158.91,120.46,8.64,6.14,59.44,4.23,86.28,1.50,0.45,6.31,9.14,70.41,12.80,7.68,32.03,48.39,2.19
8277,商丞,20.69,236.55,484.88,342.27,"-4,111.02",6.38,57.21,2.35,155.31,0.96,0.38,-12.83,-15.89,-10.13,-34.78,-0.74,0.00,0.00,0.00
8279,生展,31.38,186.31,193.72,129.10,38.75,4.13,88.37,3.01,121.26,1.36,0.59,9.13,13.33,123.17,14.96,10.14,71.01,66.77,8.98
8284,三竹,36.61,522.42,222.64,220.41,991.83,9.27,39.37,13.24,27.56,11.20,1.38,10.20,15.81,51.95,7.37,4.21,41.77,131.74,9.41
8289,泰藝,26.23,359.00,412.56,293.68,"3,340.61",3.62,100.82,1.77,206.21,3.63,0.67,0.72,5.31,11.90,5.58,1.29,93.08,331.76,13.36
8291,尚茂,88.09,39.74,40.43,33.14,"-1,307.90",3.89,93.83,1.59,229.55,0.18,0.11,-19.29,-97.53,-14.99,-191.56,-1.50,-13.52,47.59,-6.08
8299,群聯,34.13,579.52,228.52,116.02,76.98,5.72,63.81,1.43,255.24,6.41,0.77,5.87,9.01,200.20,7.52,18.48,0.00,35.98,-10.05
8342,益張,46.11,177.04,155.83,122.78,25.95,7.13,51.19,5.40,67.59,2.34,0.88,10.12,17.19,58.14,11.07,4.71,27.42,80.23,1.79
8349,恒耀國際,65.43,195.81,121.62,64.28,4.03,4.46,81.83,2.26,161.50,2.34,0.70,3.64,7.70,42.12,3.77,3.03,24.18,59.00,8.20
