股票代碼,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
2415,錩新,68.52,475.68,137.29,130.49,1.10,6.31,57.84,3.91,93.35,3.12,0.27,2.17,-0.72,2.24,-0.87,-0.22,-8.77,37.72,-13.77
2417,圓剛,28.33,273.30,246.59,202.24,818.49,8.25,44.24,1.79,203.91,1.98,0.53,2.31,3.00,8.07,3.92,0.01,30.57,237.78,8.70
2419,仲琦,42.69,396.43,244.82,137.02,2.95,4.24,86.08,2.03,179.80,4.80,0.83,2.12,0.10,5.87,1.74,0.02,15.91,42.27,0.26
2420,新巨,31.32,401.83,339.49,229.75,29.99,6.19,58.96,1.52,240.13,6.97,0.40,10.16,14.57,44.52,25.32,3.55,144.86,136.88,5.63
2421,建準,42.78,363.53,202.85,157.62,38.27,3.98,91.70,3.95,92.40,5.81,1.04,11.04,21.48,64.06,10.33,5.16,46.07,123.21,18.33
2423,固緯,27.77,303.39,283.15,168.97,104.19,3.76,97.07,1.26,289.68,3.35,0.78,11.11,15.93,38.27,14.16,2.95,62.73,97.76,7.19
2424,隴華,56.14,197.58,128.09,111.24,"-1,401.56",4.27,85.48,9.53,38.30,0.49,0.18,-30.93,-67.87,-37.34,-186.50,-3.95,-52.90,-188.09,-27.29
2425,承啟,31.15,"13,682.99",287.04,198.07,27.79,6.68,54.64,10.95,33.33,350.70,1.86,7.06,9.66,31.45,3.42,1.68,8.93,96.40,0.47
2426,鼎元,27.47,231.14,311.78,228.01,-9.81,3.30,110.60,2.19,166.66,1.21,0.42,-2.30,-3.24,-5.36,-5.98,-0.44,16.20,88.49,2.19
2427,三商電,54.41,383.20,217.51,69.40,885.41,7.21,50.62,1.19,306.72,3.32,0.65,4.62,9.18,15.99,6.34,1.36,0.00,15.40,-1.31
2428,興勤,30.78,325.16,487.47,401.75,103.30,3.06,119.28,2.98,122.48,2.04,0.51,9.66,14.25,134.45,18.52,10.21,129.88,107.15,10.08
2429,銘旺科,46.32,403.36,173.68,128.85,-1.24,13.94,26.18,7.90,46.20,2.28,0.83,-5.82,-18.21,-8.70,-9.63,-0.56,無,16.51,無
2430,燦坤,67.84,301.62,85.35,33.69,5.81,133.76,2.72,6.62,55.13,6.26,1.37,1.91,6.01,30.14,1.39,2.39,22.29,245.99,5.79
2431,聯昌,13.71,"1,781.39",707.53,648.99,"-4,823.65",3.94,92.63,3.60,101.38,6.52,0.34,-5.41,-6.76,-7.41,-15.96,-0.85,-37.82,106.47,-4.46
2432,倚天酷碁-創,31.55,"256,196.73",264.12,234.33,"1,631.58",5.60,65.17,15.19,24.02,"3,437.49",1.23,7.15,10.44,12.59,5.81,1.98,8.74,0.00,3.96
2433,互盛電,41.07,244.29,238.95,217.92,"1,858.98",8.03,45.45,2.78,131.29,1.16,0.37,6.97,11.13,42.31,17.64,3.39,86.31,82.37,11.11
2434,統懋,28.73,130.36,157.39,149.90,-570.40,3.45,105.79,3.56,102.52,0.16,0.09,-4.81,-7.53,-9.81,-57.56,-0.98,-17.84,-314.02,-1.16
