股票代碼,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
3711,日月光投控      ,"3,476,000","3,707,689","-231,689",0,0,0,"22,060","148,000","-125,940","18,869","24,000","12,000","12,000","47,000","40,131","6,869","-338,760",20240903
2349,錸德            ,"2,218,000","2,585,000","-367,000",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"-363,000",20240903
3013,晟銘電          ,"1,919,010","2,603,000","-683,990",0,0,0,"53,000",0,"53,000","191,644","83,181","15,592","67,589","144,055","20,000","124,055","-439,346",20240903
2637,慧洋-KY         ,"225,000","688,000","-463,000",0,0,0,0,"65,000","-65,000","-17,171",0,"12,326","-12,326","13,000","17,845","-4,845","-545,171",20240903
3450,聯鈞            ,"5,402,080","6,339,000","-936,920",0,0,0,"160,000","111,000","49,000","302,264","509,264","142,000","367,264",0,"65,000","-65,000","-585,656",20240903
2606,裕民            ,"498,000","633,000","-135,000",0,0,0,"3,087","534,000","-530,913","17,857","145,000","60,143","84,857","2,000","69,000","-67,000","-648,056",20240903
2330,台積電          ,"12,975,729","13,757,075","-781,346",0,0,0,"151,469","15,850","135,619","-21,026","65,000","121,000","-56,000","232,749","197,775","34,974","-666,753",20240903
2605,新興            ,"296,000","1,139,000","-843,000",0,0,0,0,0,0,"-100,852","31,000","26,613","4,387","11,000","116,239","-105,239","-943,852",20240903
2301,光寶科          ,"2,350,000","3,721,877","-1,371,877",0,0,0,"208,000",0,"208,000","-120,033",0,"44,000","-44,000","42,000","118,033","-76,033","-1,283,910",20240903
2890,永豐金          ,"2,888,150","4,880,684","-1,992,534",0,0,0,"83,000","13,000","70,000","324,749","217,675","65,536","152,139","199,000","26,390","172,610","-1,597,785",20240903
3017,奇鋐            ,"2,095,873","2,230,997","-135,124",0,0,0,"3,000","844,000","-841,000","-680,994","71,000","744,999","-673,999","61,383","68,378","-6,995","-1,657,118",20240903
2363,矽統            ,"349,660","1,869,000","-1,519,340",0,0,0,0,0,0,"-221,312","22,961","147,689","-124,728","38,000","134,584","-96,584","-1,740,652",20240903
2610,華航            ,"4,176,000","5,632,807","-1,456,807",0,0,0,0,"813,000","-813,000","-91,282","280,000","278,000","2,000","200,421","293,703","-93,282","-2,361,089",20240903
2409,友達            ,"5,022,000","8,102,274","-3,080,274",0,0,0,"449,120",0,"449,120","-25,745","174,000","6,000","168,000","17,255","211,000","-193,745","-2,656,899",20240903
2834,臺企銀          ,"1,287,000","4,121,612","-2,834,612",0,0,0,"10,000",0,"10,000","-51,170","2,830","13,000","-10,170",0,"41,000","-41,000","-2,875,782",20240903
2449,京元電子        ,"2,706,000","6,914,219","-4,208,219",0,0,0,"562,000","4,000","558,000","-72,307","320,000","420,309","-100,309","188,000","159,998","28,002","-3,722,526",20240903
2609,陽明            ,"2,728,745","7,526,696","-4,797,951",0,0,0,0,0,0,"311,847","542,000","212,550","329,450","118,000","135,603","-17,603","-4,486,104",20240903
3231,緯創            ,"10,747,105","16,049,594","-5,302,489",0,0,0,"596,000","37,000","559,000","62,177","805,989","574,812","231,177","278,000","447,000","-169,000","-4,681,312",20240903
2867,三商壽          ,"1,374,000","6,168,000","-4,794,000",0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-4,800,000",20240903
2883,開發金          ,"8,617,000","22,167,849","-13,550,849",0,0,0,"8,245,000",0,"8,245,000","-6,000","809,000","771,000","38,000","876,000","920,000","-44,000","-5,311,849",20240903
2356,英業達          ,"3,217,116","9,720,295","-6,503,179",0,0,0,"539,000",0,"539,000","190,558","375,000","218,442","156,558","148,000","114,000","34,000","-5,773,621",20240903
2408,南亞科          ,"2,432,000","7,894,806","-5,462,806",0,0,0,"14,000","59,000","-45,000","-305,275","246,000","404,000","-158,000","14,000","161,275","-147,275","-5,813,081",20240903
6770,力積電          ,"2,179,320","8,431,555","-6,252,235",0,0,0,"17,000",0,"17,000","-69,378","21,000","16,439","4,561","50,000","123,939","-73,939","-6,304,613",20240903
2885,元大金          ,"4,792,030","11,942,560","-7,150,530",0,0,0,"304,637","10,000","294,637","237,049","149,000","81,424","67,576","180,000","10,527","169,473","-6,618,844",20240903
2882,國泰金          ,"2,381,076","11,081,290","-8,700,214",0,0,0,"1,074,000","7,000","1,067,000","578,582","985,000","421,503","563,497","282,165","267,080","15,085","-7,054,632",20240903
2344,華邦電          ,"1,644,400","9,123,221","-7,478,821",0,0,0,"18,000",0,"18,000","-361,515","4,000","66,444","-62,444","107,000","406,071","-299,071","-7,822,336",20240903
2884,玉山金          ,"4,549,185","9,042,201","-4,493,016",0,0,0,"383,418","4,397,000","-4,013,582","-30,444","72,000","88,061","-16,061","238,000","252,383","-14,383","-8,537,042",20240903
2323,中環            ,"3,575,000","13,312,000","-9,737,000",0,0,0,"396,000",0,"396,000","450,151","627,000","182,449","444,551","181,600","176,000","5,600","-8,890,849",20240903
2891,中信金          ,"11,254,408","48,394,084","-37,139,676",0,0,0,"12,822,999","9,000","12,813,999","2,112,270","2,746,000","810,730","1,935,270","5,428,000","5,251,000","177,000","-22,213,407",20240903
2883,開發金          ,"24,161,000","11,225,000","12,936,000",0,0,0,"2,852,000","25,291","2,826,709","471,000","623,000",0,"623,000","909,000","1,061,000","-152,000","16,233,709",20240902
2882,國泰金          ,"21,046,000","9,384,068","11,661,932",0,0,0,"1,677,000","19,491","1,657,509","372,290","862,598","572,000","290,598","510,692","429,000","81,692","13,691,731",20240902
2888,新光金          ,"30,419,000","18,704,228","11,714,772",0,0,0,0,0,0,"-2,740,000","158,000","2,483,000","-2,325,000","152,000","567,000","-415,000","8,974,772",20240902
2610,華航            ,"6,631,000","3,258,000","3,373,000",0,0,0,"93,000","75,536","17,464","740,000","841,000","168,000","673,000","228,000","161,000","67,000","4,130,464",20240902
2618,長榮航          ,"10,352,000","6,216,726","4,135,274",0,0,0,"2,998,000","3,867,752","-869,752","858,000","789,000","396,000","393,000","1,061,000","596,000","465,000","4,123,522",20240902
2303,聯電            ,"14,594,000","20,025,426","-5,431,426",0,0,0,"9,830,507","597,086","9,233,421","-614,269","231,000","444,269","-213,269","932,000","1,333,000","-401,000","3,187,726",20240902
3450,聯鈞            ,"10,949,220","11,601,006","-651,786",0,0,0,"2,192,000","19,000","2,173,000","-37,358","92,569","125,432","-32,863","30,000","34,495","-4,495","1,483,856",20240902
2393,億光            ,"1,786,150","989,390","796,760",0,0,0,"189,545","5,000","184,545","455,768","218,206","96,000","122,206","369,436","35,874","333,562","1,437,073",20240902
2324,仁寶            ,"2,676,000","1,833,000","843,000",0,0,0,"560,149","1,887","558,262","-89,000","8,000","64,000","-56,000","41,000","74,000","-33,000","1,312,262",20240902
2880,華南金          ,"3,143,000","3,550,279","-407,279",0,0,0,"1,783,775","20,000","1,763,775","-85,619","232,000","175,619","56,381","81,000","223,000","-142,000","1,270,877",20240902
2365,昆盈            ,"1,824,000","912,000","912,000",0,0,0,0,0,0,443,"5,000","4,557",443,0,0,0,"912,443",20240902
2301,光寶科          ,"1,272,000","1,161,000","111,000",0,0,0,"679,000","2,186","676,814","-27,691","1,130","9,000","-7,870","43,000","62,821","-19,821","760,123",20240902
2449,京元電子        ,"2,427,338","1,750,100","677,238",0,0,0,"237,000","68,000","169,000","-211,000","20,000","234,000","-214,000","51,000","48,000","3,000","635,238",20240902
2429,銘旺科          ,"558,000","116,000","442,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"441,000",20240902
2426,鼎元            ,"2,152,000","1,936,000","216,000",0,0,0,0,0,0,"59,015","60,000",985,"59,015",0,0,0,"275,015",20240902
2634,漢翔            ,"427,000","272,000","155,000",0,0,0,0,0,0,"-9,138","14,000",0,"14,000","3,000","26,138","-23,138","145,862",20240902
3706,神達            ,"574,000","435,000","139,000",0,0,0,0,0,0,"-5,721","40,000","17,000","23,000","2,000","30,721","-28,721","133,279",20240902
4967,十銓            ,"283,000","175,000","108,000",0,0,0,0,0,0,"1,802","10,000","2,596","7,404","8,000","13,602","-5,602","109,802",20240902
2466,冠西電          ,"9,000","8,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",20240902
2438,翔耀            ,"3,000","13,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",20240902
2374,佳能            ,"774,000","749,000","25,000",0,0,0,0,0,0,"-49,910","5,000","5,251",-251,0,"49,659","-49,659","-24,910",20240902
2637,慧洋-KY         ,"571,000","645,000","-74,000",0,0,0,0,"12,000","-12,000","-20,694","17,000","11,060","5,940","4,000","30,634","-26,634","-106,694",20240902
2330,台積電          ,"10,314,662","10,253,666","60,996",0,0,0,"125,000","289,001","-164,001","-72,005","238,000","198,000","40,000","282,189","394,194","-112,005","-175,010",20240902
3013,晟銘電          ,"1,879,010","2,110,000","-230,990",0,0,0,0,"42,000","-42,000","19,090","6,999","7,191",-192,"39,500","20,218","19,282","-253,900",20240902
5608,四維航          ,"49,000","373,000","-324,000",0,0,0,0,0,0,932,"1,000",0,"1,000",0,68,-68,"-323,068",20240902
2406,國碩            ,"445,000","881,000","-436,000",0,0,0,0,0,0,-706,"1,000",706,294,0,"1,000","-1,000","-436,706",20240902
2349,錸德            ,"6,053,000","6,534,000","-481,000",0,0,0,0,0,0,"3,000","6,000","3,000","3,000",0,0,0,"-478,000",20240902
2353,宏碁            ,"818,000","1,893,407","-1,075,407",0,0,0,"312,000","7,986","304,014","51,144","59,000","1,856","57,144","29,000","35,000","-6,000","-720,249",20240902
2606,裕民            ,"629,000","1,263,133","-634,133",0,0,0,"6,175","20,000","-13,825","-130,836","83,000","133,836","-50,836","16,000","96,000","-80,000","-778,794",20240902
2409,友達            ,"6,640,000","6,320,000","320,000",0,0,0,"86,424","8,242","78,182","-1,268,000","150,000","1,007,000","-857,000","6,000","417,000","-411,000","-869,818",20240902
2884,玉山金          ,"4,648,194","5,359,132","-710,938",0,0,0,"202,284","4,691","197,593","-397,598","23,000","217,653","-194,653","14,000","216,945","-202,945","-910,943",20240902
2323,中環            ,"2,110,000","5,016,000","-2,906,000",0,0,0,"1,362,000",0,"1,362,000","90,682","159,000","29,318","129,682","5,000","44,000","-39,000","-1,453,318",20240902
2363,矽統            ,"742,000","2,221,000","-1,479,000",0,0,0,0,0,0,"-16,284","6,550","15,929","-9,379","35,000","41,905","-6,905","-1,495,284",20240902
3711,日月光投控      ,"3,126,159","5,122,964","-1,996,805",0,0,0,"770,120","159,189","610,931","-161,315","53,000","162,998","-109,998","30,000","81,317","-51,317","-1,547,189",20240902
2890,永豐金          ,"2,303,130","3,800,000","-1,496,870",0,0,0,"15,000","35,250","-20,250","-69,573","40,000","133,573","-93,573","47,000","23,000","24,000","-1,586,693",20240902
2605,新興            ,"312,000","1,866,000","-1,554,000",0,0,0,0,0,0,"-77,537","16,000","16,670",-670,0,"76,867","-76,867","-1,631,537",20240902
3017,奇鋐            ,"2,068,384","2,970,915","-902,531",0,0,0,0,"713,784","-713,784","-50,239","220,500","235,844","-15,344","70,685","105,580","-34,895","-1,666,554",20240902
2885,元大金          ,"3,007,000","5,571,000","-2,564,000",0,0,0,"705,275","16,177","689,098","-41,727","6,000","57,727","-51,727","64,000","54,000","10,000","-1,916,629",20240902
2408,南亞科          ,"1,993,015","3,422,000","-1,428,985",0,0,0,"1,000","446,935","-445,935","-301,267","7,000","207,000","-200,000","36,000","137,267","-101,267","-2,176,187",20240902
2356,英業達          ,"1,478,016","5,122,000","-3,643,984",0,0,0,"1,411,000",69,"1,410,931","-73,475","111,000","121,512","-10,512","72,000","134,963","-62,963","-2,306,528",20240902
2834,臺企銀          ,"2,038,000","4,848,000","-2,810,000",0,0,0,0,0,0,"182,962","91,000","6,000","85,000","115,000","17,038","97,962","-2,627,038",20240902
3231,緯創            ,"6,120,023","10,461,170","-4,341,147",0,0,0,"397,000","1,685","395,315","36,959","123,228","103,270","19,958","230,000","212,999","17,001","-3,908,873",20240902
2382,廣達            ,"3,265,144","7,164,273","-3,899,129",0,0,0,"33,622","118,784","-85,162","-439,261","90,000","532,097","-442,097","22,000","19,164","2,836","-4,423,552",20240902
2867,三商壽          ,"848,000","6,291,000","-5,443,000",0,0,0,0,0,0,"-48,000","152,000",0,"152,000",0,"200,000","-200,000","-5,491,000",20240902
6770,力積電          ,"1,479,000","7,867,000","-6,388,000",0,0,0,0,0,0,"-10,271","14,000","21,825","-7,825","44,000","46,446","-2,446","-6,398,271",20240902
2344,華邦電          ,"1,563,291","8,177,540","-6,614,249",0,0,0,0,174,-174,"-1,169,650","110,000","216,000","-106,000","41,000","1,104,650","-1,063,650","-7,784,073",20240902
2615,萬海            ,"2,265,056","11,048,300","-8,783,244",0,0,0,0,0,0,"-575,983","295,000","554,000","-259,000","189,381","506,364","-316,983","-9,359,227",20240902
2603,長榮            ,"1,147,451","11,185,997","-10,038,546",0,0,0,"1,475,000","100,383","1,374,617","-1,663,218","142,000","1,276,996","-1,134,996","168,000","696,222","-528,222","-10,327,147",20240902
2609,陽明            ,"1,787,514","18,356,506","-16,568,992",0,0,0,0,0,0,"-586,978","85,000","340,293","-255,293","84,000","415,685","-331,685","-17,155,970",20240902
2891,中信金          ,"31,443,127","69,252,042","-37,808,915",0,0,0,"6,509,244","10,904","6,498,340","2,642,529","1,107,000","399,000","708,000","3,409,529","1,475,000","1,934,529","-28,668,046",20240902
