時 間,紡纖纖維,電機機械,鋼鐵工業,建材營造,航運業,觀光餐旅,其他,化學工業,生技醫療,半導體業,電腦週邊業,光電業,通信網路業,電子零組件業,電子通路業,資訊服務業,其他電子業,文化創意業,綠能環保,數位雲端,居家生活,電子工業,櫃買指數,成交金額(萬元),成交張數,成交筆數,委買筆數,委賣筆數,委買張數,委賣張數
09:08:40,135.47,224.55,183.49,343.77,215.05,99.58,153.77,152.17,196.6,126.28,133.77,73.44,133.4,137.28,123.33,213.38,253.78,212.28,103.09,91.65,95.07,421.48,260.13,"1,644,788","347,076","100,106","475,977","495,147","7,822,577","4,605,381"
09:08:45,135.47,224.6,183.49,344.09,215.58,99.58,153.77,152.17,196.53,126.26,133.76,73.52,133.41,137.31,123.33,213.41,253.81,212.27,103.07,91.65,95.07,421.53,260.15,"1,660,582","351,481","101,323","479,790","498,954","7,728,462","4,594,068"
09:08:50,135.47,224.62,183.49,344.23,215.58,99.58,153.77,152.17,196.56,126.26,133.71,73.52,133.4,137.25,123.29,213.64,253.74,212.28,103.07,91.65,95.07,421.48,260.14,"1,670,440","354,739","102,079","482,885","502,446","7,856,779","4,627,380"
09:08:55,135.47,224.54,183.49,343.91,215.58,99.56,153.77,152.23,196.58,126.24,133.76,73.52,133.36,137.31,123.34,213.58,253.56,212.33,103.07,91.69,95.07,421.45,260.12,"1,679,439","356,483","102,666","485,671","506,138","7,824,845","4,607,012"
09:09:00,135.42,224.55,183.58,343.97,215.58,99.57,153.77,152.2,196.6,126.22,133.69,73.54,133.35,137.3,123.28,213.73,253.54,212.33,103.16,91.69,95.07,421.41,260.12,"1,688,736","358,647","103,302","488,587","509,813","7,832,744","4,613,002"
09:09:05,135.44,224.54,183.6,343.96,215.58,99.57,153.75,152.2,196.58,126.22,133.65,73.52,133.37,137.3,123.3,213.79,253.68,212.33,103.16,91.69,95.07,421.41,260.11,"1,702,540","361,288","104,022","492,199","513,759","7,814,247","4,573,473"
09:09:10,135.47,224.48,183.6,343.88,215.58,99.57,153.77,152.2,196.6,126.23,133.64,73.43,133.36,137.28,123.37,213.79,253.56,212.34,103.16,91.69,95.07,421.34,260.09,"1,713,922","364,003","104,737","495,240","517,277","7,934,654","4,681,124"
09:09:15,135.5,224.52,183.6,343.96,215.47,99.57,153.76,152.2,196.58,126.24,133.62,73.52,133.41,137.27,123.34,213.78,253.6,212.34,103.16,91.7,95.07,421.42,260.12,"1,719,856","366,319","105,318","497,958","520,451","7,926,535","4,692,930"
09:09:20,135.5,224.39,183.51,344.2,215.58,99.57,153.76,152.2,196.56,126.25,133.62,73.52,133.41,137.29,123.36,213.76,253.62,212.33,103.16,91.7,95.07,421.44,260.12,"1,725,386","368,027","105,805","500,572","523,416","7,884,333","4,676,627"
09:09:25,135.5,224.37,183.51,344.18,215.58,99.57,153.77,152.2,196.56,126.24,133.66,73.52,133.41,137.26,123.25,213.77,253.55,212.33,103.16,91.7,95.07,421.42,260.11,"1,734,255","370,358","106,516","503,872","526,976","7,936,447","4,725,473"
09:09:30,135.5,224.37,183.51,344.2,215.58,99.57,153.77,152.27,196.56,126.17,133.64,73.49,133.4,137.26,123.27,213.72,253.49,212.34,103.16,91.7,95.07,421.27,260.05,"1,740,533","372,303","107,030","506,461","530,051","7,940,871","4,751,482"
09:09:35,135.5,224.31,183.6,344.19,215.58,99.57,153.73,152.27,196.56,126.15,133.65,73.52,133.38,137.25,123.28,213.69,253.49,212.34,103.16,91.7,95.15,421.24,260.04,"1,746,506","374,140","107,554","509,544","533,554","7,888,996","4,685,969"
09:09:40,135.47,224.33,183.6,344.17,215.58,99.57,153.72,152.27,196.58,126.12,133.65,73.51,133.37,137.22,123.21,213.68,253.43,212.34,103.16,91.67,95.15,421.17,260.02,"1,758,188","376,032","108,150","512,379","537,102","7,903,746","4,714,028"
09:09:45,135.52,224.34,183.6,344,215.47,99.57,153.72,152.27,196.59,126.11,133.65,73.52,133.36,137.22,123.23,213.68,253.41,212.34,103.18,91.68,95.15,421.15,260.01,"1,768,759","379,181","108,802","515,090","540,662","7,871,758","4,697,330"
09:09:50,135.52,224.33,183.6,343.72,215.47,99.57,153.69,152.27,196.59,126.1,133.6,73.52,133.33,137.22,123.23,213.68,253.33,212.41,103.16,91.68,95.15,421.12,259.99,"1,776,620","381,182","109,365","517,661","543,584","7,987,449","4,778,326"
09:09:55,135.5,224.38,183.6,343.79,215.47,99.57,153.69,152.27,196.58,126.13,133.65,73.52,133.32,137.22,123.34,213.75,253.43,212.42,103.16,91.7,95.15,421.2,260.02,"1,785,502","382,838","109,871","520,119","546,538","7,976,721","4,698,824"
09:10:00,135.52,224.37,183.6,343.84,215.58,99.57,153.7,152.27,196.65,126.14,133.66,73.52,133.32,137.23,123.32,213.82,253.41,212.39,103.16,91.7,95.15,421.21,260.04,"1,792,108","385,349","110,447","522,427","549,889","7,978,478","4,740,611"
09:10:05,135.52,224.42,183.51,343.84,215.58,99.57,153.63,152.27,196.64,126.13,133.65,73.52,133.31,137.2,123.33,213.82,253.45,212.4,103.15,91.69,95.15,421.19,260.02,"1,803,538","387,460","111,251","525,022","553,213","8,009,562","4,799,889"
09:10:10,135.5,224.36,183.61,343.78,215.58,99.57,153.63,152.27,196.64,126.12,133.66,73.51,133.29,137.19,123.24,213.82,253.43,212.4,103.17,91.69,95.15,421.16,260.01,"1,815,319","390,844","111,847","527,643","556,691","7,986,589","4,752,913"
09:10:15,135.5,224.55,183.62,343.79,215.58,99.57,153.63,152.27,196.67,126.11,133.71,73.52,133.31,137.18,123.25,213.99,253.39,212.39,103.17,91.69,95.15,421.15,260.02,"1,824,539","392,858","112,429","530,734","560,924","7,981,407","4,737,722"
09:10:20,135.5,224.53,183.63,343.89,215.8,99.65,153.62,152.27,196.67,126.2,133.64,73.5,133.19,137.21,123.24,213.99,253.47,212.38,103.17,91.69,95.15,421.28,260.07,"1,837,742","395,400","113,283","533,343","564,067","8,104,201","4,835,496"
09:10:25,135.5,224.55,183.63,343.87,215.16,99.65,153.6,152.27,196.67,126.22,133.67,73.48,133.23,137.22,123.21,214.05,253.45,212.38,103.15,91.69,95.15,421.31,260.08,"1,846,341","397,635","113,871","535,667","566,848","8,172,625","4,871,381"
09:10:30,135.55,224.54,183.63,343.8,215.27,99.65,153.63,152.27,196.67,126.21,133.65,73.48,133.16,137.23,123.18,214.1,253.44,212.38,103.18,91.69,95.15,421.28,260.07,"1,856,161","399,837","114,540","538,006","569,787","8,078,393","4,804,431"
09:10:35,135.7,224.58,183.63,343.73,215.38,99.65,153.62,152.27,196.68,126.2,133.67,73.51,133.15,137.23,123.17,214.1,253.39,212.38,103.18,91.67,95.15,421.28,260.07,"1,870,136","401,893","115,190","541,185","573,283","8,097,016","4,815,852"
09:10:40,135.7,224.62,183.53,343.77,215.27,99.65,153.62,152.27,196.59,126.17,133.67,73.49,133.17,137.23,123.2,214.1,253.36,212.38,103.12,91.67,95.15,421.21,260.02,"1,882,399","404,913","115,811","543,774","576,215","8,079,748","4,820,406"
09:10:45,135.7,224.65,183.52,343.77,215.91,99.65,153.67,152.27,196.6,126.19,133.66,73.49,133.18,137.24,123.24,214.1,253.36,212.39,103.12,91.67,95.15,421.26,260.05,"1,888,507","406,845","116,256","546,049","578,975","8,152,161","4,834,661"
09:10:50,135.7,224.73,183.52,343.78,215.8,99.62,153.67,152.27,196.6,126.19,133.65,73.5,133.16,137.22,123.22,213.96,253.44,212.4,103.12,91.67,95.15,421.24,260.05,"1,898,227","410,159","116,965","549,316","582,501","8,102,301","4,828,816"
09:10:55,135.73,224.72,183.52,343.74,215.91,99.62,153.67,152.27,196.62,126.22,133.65,73.5,133.16,137.25,123.25,213.96,253.44,212.41,103.12,91.67,95.15,421.3,260.08,"1,905,535","411,704","117,489","551,947","585,768","8,058,479","4,772,246"
09:11:00,135.73,224.72,183.52,343.76,215.8,99.62,153.68,152.27,196.61,126.26,133.66,73.5,133.16,137.26,123.26,213.91,253.55,212.41,103.12,91.67,95.15,421.39,260.11,"1,912,722","413,280","117,940","554,164","588,627","8,105,082","4,773,017"
09:11:05,135.69,224.75,183.51,343.75,215.27,99.65,153.68,152.27,196.62,126.28,133.66,73.53,133.09,137.25,123.24,213.91,253.57,212.41,103.12,91.67,95.15,421.42,260.12,"1,921,585","415,613","118,458","556,703","591,862","8,181,642","4,857,996"
09:11:10,135.67,224.71,183.54,343.74,215.42,99.65,153.68,152.26,196.63,126.28,133.62,73.5,133.08,137.3,123.24,213.86,253.6,212.39,103.17,91.67,95.15,421.4,260.12,"1,927,309","416,907","118,904","559,068","594,639","8,141,250","4,828,786"
09:11:15,135.67,224.75,183.54,343.56,215.25,99.65,153.68,152.26,196.7,126.26,133.62,73.5,133.09,137.29,123.21,213.89,253.79,212.41,103.17,91.67,95.15,421.41,260.12,"1,938,172","418,866","119,493","561,622","597,829","8,044,086","4,768,235"
09:11:20,135.67,224.72,183.54,343.56,215.58,99.65,153.65,152.26,196.71,126.27,133.62,73.5,132.99,137.31,123.22,213.8,253.87,212.4,103.17,91.67,95.15,421.41,260.12,"1,950,726","422,514","120,298","564,761","601,444","8,098,389","4,794,837"
09:11:25,135.65,224.79,183.53,343.56,215.69,99.67,153.65,152.29,196.67,126.26,133.62,73.48,132.99,137.29,123.23,213.8,253.87,212.38,103.17,91.67,95.15,421.38,260.11,"1,959,008","425,092","120,858","567,698","604,700","8,170,975","4,871,975"
09:11:30,135.65,224.83,183.53,343.47,215.69,99.67,153.65,152.29,196.69,126.26,133.62,73.48,132.99,137.27,123.27,213.8,253.88,212.38,103.15,91.67,95.15,421.37,260.11,"1,965,981","427,021","121,398","570,102","607,599","8,161,097","4,842,696"
09:11:35,135.65,224.83,183.53,343.51,215.69,99.67,153.66,152.26,196.66,126.22,133.53,73.49,133,137.26,123.37,213.8,253.89,212.38,103.15,91.67,95.15,421.29,260.07,"1,976,859","429,700","122,113","573,088","611,033","8,179,087","4,863,890"
09:11:40,135.65,224.83,183.54,343.5,215.69,99.67,153.66,152.26,196.71,126.21,133.52,73.5,133,137.25,123.43,213.8,253.94,212.38,103.15,91.67,95.15,421.3,260.08,"1,989,588","431,534","122,626","575,832","613,967","8,209,527","4,916,988"
09:11:45,135.65,224.86,183.54,343.5,216.73,99.67,153.66,152.24,196.77,126.2,133.6,73.5,133,137.3,123.48,213.8,254.03,212.39,103.13,91.67,95.15,421.33,260.11,"1,997,448","433,702","123,146","578,256","616,666","8,144,838","4,829,225"
09:11:50,135.65,224.83,183.54,343.53,216.14,99.64,153.69,152.24,196.78,126.2,133.58,73.4,132.95,137.32,123.44,213.81,253.97,212.39,103.13,91.67,95.15,421.25,260.08,"2,003,079","434,729","123,593","580,869","620,004","8,161,332","4,880,334"
09:11:55,135.65,224.82,183.54,343.53,216.14,99.65,153.69,152.24,196.79,126.2,133.59,73.31,132.96,137.34,123.48,213.82,253.96,212.46,103.13,91.67,95.15,421.21,260.06,"2,009,505","437,118","124,199","583,211","622,930","8,226,471","4,916,851"
09:12:00,135.65,224.8,183.54,343.49,216.14,99.65,153.69,152.24,196.78,126.19,133.58,73.31,132.98,137.35,123.47,213.82,253.94,212.46,103.13,91.67,95.15,421.18,260.05,"2,014,784","438,473","124,659","585,310","625,587","8,201,008","4,911,407"
09:12:05,135.65,224.81,183.54,342.98,216.14,99.65,153.68,152.24,196.78,126.19,133.58,73.31,132.95,137.35,123.56,213.82,253.88,212.46,103.13,91.67,95.15,421.17,260.03,"2,025,394","441,412","125,458","588,074","628,731","8,177,387","4,848,471"
09:12:10,135.65,224.82,183.64,342.98,216.14,99.65,153.69,152.24,196.79,126.2,133.62,73.28,132.9,137.33,123.54,213.82,253.88,212.45,103.14,91.67,95.15,421.16,260.03,"2,032,209","443,818","126,033","590,809","632,405","8,238,836","4,888,038"
09:12:15,135.65,224.79,183.64,342.98,216.03,99.65,153.69,152.24,196.79,126.2,133.58,73.29,132.89,137.33,123.6,213.82,253.9,212.45,103.16,91.66,95.15,421.17,260.04,"2,038,666","445,382","126,619","592,943","635,038","8,292,703","4,952,646"
09:12:20,135.65,224.79,183.64,342.91,216.55,99.65,153.65,152.24,196.88,126.23,133.57,73.28,132.9,137.32,123.62,213.85,253.86,212.47,103.14,91.66,95.15,421.19,260.05,"2,044,951","447,611","127,066","594,858","637,698","8,330,996","4,981,105"
09:12:25,135.65,224.77,183.63,342.95,216.66,99.65,153.67,152.24,196.88,126.22,133.55,73.32,132.85,137.31,123.62,213.79,253.82,212.45,103.08,91.66,95.15,421.18,260.05,"2,053,098","449,910","127,653","597,248","640,387","8,249,564","4,948,175"
09:12:30,135.65,224.79,183.64,342.82,216.66,99.64,153.67,152.24,196.88,126.22,133.55,73.31,132.87,137.32,123.66,213.79,253.84,212.45,103.08,91.66,95.15,421.18,260.05,"2,058,338","451,151","128,020","599,648","643,149","8,331,139","4,988,617"
09:12:35,135.65,224.79,183.55,342.85,216.14,99.64,153.67,152.24,196.86,126.21,133.54,73.32,132.81,137.3,123.47,213.82,253.89,212.46,103.08,91.66,95.15,421.15,260.03,"2,069,258","453,472","128,705","602,121","646,346","8,253,896","4,944,136"
09:12:40,135.65,224.77,183.55,343.03,216.14,99.64,153.67,152.24,196.87,126.21,133.54,73.34,132.81,137.29,123.53,213.89,253.95,212.45,103.1,91.66,95.15,421.17,260.04,"2,075,532","454,922","129,104","604,494","648,990","8,269,424","4,948,759"
09:12:45,135.65,224.77,183.55,342.79,216.19,99.64,153.65,152.37,196.85,126.21,133.53,73.34,132.82,137.29,123.53,213.88,253.81,212.45,103.1,91.66,95.15,421.15,260.03,"2,079,642","455,752","129,520","606,541","651,709","8,310,462","4,991,135"
09:12:50,135.65,224.77,183.55,342.97,216.72,99.64,153.63,152.37,196.87,126.21,133.48,73.35,132.79,137.27,123.51,213.91,253.79,212.37,103.08,91.66,95.15,421.13,260.02,"2,084,301","457,032","129,910","608,253","653,984","8,331,913","5,023,689"
09:12:55,135.65,224.76,183.55,342.98,216.72,99.64,153.62,152.37,196.85,126.22,133.44,73.35,132.8,137.26,123.53,214.03,253.79,212.38,103.08,91.66,95.15,421.14,260.02,"2,090,195","458,485","130,402","610,180","656,401","8,264,643","4,985,576"
09:13:00,135.65,224.76,183.55,342.97,216.72,99.62,153.62,152.37,196.84,126.28,133.5,73.35,132.82,137.27,123.51,214.03,253.81,212.37,103.08,91.66,95.15,421.27,260.07,"2,097,664","459,998","130,981","612,385","659,043","8,295,591","4,988,224"
09:13:05,135.65,224.84,183.55,342.93,216.19,99.6,153.67,152.4,196.83,126.29,133.44,73.37,132.82,137.27,123.52,214.11,253.83,212.37,103.08,91.64,95.15,421.28,260.08,"2,104,799","461,570","131,435","614,617","661,727","8,360,487","5,010,979"
09:13:10,135.68,224.84,183.54,342.69,216.82,99.62,153.64,152.4,196.84,126.27,133.46,73.37,132.82,137.28,123.37,214.11,253.72,212.37,103.08,91.64,95.15,421.24,260.06,"2,116,016","464,310","132,112","617,502","665,142","8,304,108","4,933,900"
09:13:15,135.66,224.83,183.54,342.3,216.3,99.61,153.64,152.4,196.83,126.25,133.41,73.37,132.81,137.23,123.45,214.11,253.72,212.36,103.08,91.64,95.15,421.18,260.02,"2,126,752","467,575","132,931","620,261","669,095","8,361,456","4,932,058"
09:13:20,135.68,224.78,183.35,342.08,216.3,99.61,153.67,152.4,196.78,126.23,133.39,73.32,132.78,137.21,123.27,214.11,253.68,212.36,103.08,91.64,95.15,421.07,259.96,"2,137,245","470,518","133,677","622,961","672,551","8,267,638","4,909,396"
09:13:25,135.63,224.8,183.43,341.94,216.19,99.62,153.67,152.4,196.82,126.22,133.4,73.32,132.77,137.21,123.26,214.09,253.62,212.36,103.08,91.63,95.15,421.05,259.95,"2,142,168","471,740","134,106","625,670","676,116","8,379,119","4,934,438"
09:13:30,135.68,224.72,183.43,341.82,216.82,99.62,153.64,152.37,196.82,126.22,133.39,73.35,132.75,137.19,123.07,214.07,253.53,212.36,103.08,91.63,95.15,421.02,259.94,"2,149,162","473,074","134,612","627,647","678,891","8,414,679","4,997,916"
09:13:35,135.68,224.72,183.43,342.06,216.93,99.62,153.64,152.37,196.79,126.2,133.39,73.32,132.74,137.19,123.11,214.03,253.57,212.36,103.08,91.63,95.15,420.99,259.93,"2,154,902","474,722","135,043","631,013","681,725","8,346,507","4,939,630"
09:13:40,135.68,224.68,183.51,342.12,216.82,99.62,153.64,152.34,196.79,126.23,133.35,73.32,132.75,137.2,123.11,214.03,253.6,212.36,103.08,91.61,95.15,421.03,259.94,"2,163,453","476,332","135,696","633,320","684,538","8,419,908","4,980,118"
09:13:45,135.68,224.66,183.51,342.12,216.9,99.62,153.64,152.31,196.8,126.21,133.35,73.32,132.74,137.2,123.13,214.02,253.53,212.36,103.08,91.61,95.15,421,259.93,"2,173,374","478,084","136,301","635,597","687,668","8,394,132","5,018,433"
09:13:50,135.63,224.65,183.54,342.05,216.79,99.62,153.63,152.33,196.79,126.2,133.33,73.3,132.76,137.19,123.19,213.94,253.47,212.35,103.08,91.61,95.15,420.94,259.9,"2,183,389","480,253","136,889","638,144","690,740","8,397,412","5,028,057"
09:13:55,135.63,224.65,183.52,342.06,216.9,99.6,153.61,152.33,196.79,126.19,133.35,73.32,132.74,137.17,123.15,213.91,253.53,212.34,103.08,91.61,95.07,420.94,259.9,"2,191,188","482,513","137,346","640,492","693,775","8,421,158","5,070,954"
09:14:00,135.63,224.76,183.62,342.06,216.9,99.6,153.57,152.33,196.75,126.18,133.33,73.33,132.76,137.17,123.12,213.91,253.64,212.34,103.1,91.61,95.04,420.95,259.9,"2,199,914","484,899","137,980","642,419","696,323","8,523,559","5,128,994"
09:14:05,135.63,224.75,183.52,342.01,216.79,99.6,153.57,152.33,196.76,126.19,133.28,73.29,132.74,137.16,123.14,213.89,253.64,212.35,103.1,91.62,95.04,420.92,259.88,"2,209,324","488,434","138,507","644,994","699,324","8,482,945","5,106,038"
09:14:10,135.63,224.74,183.52,342.04,217.05,99.6,153.57,152.3,196.76,126.2,133.23,73.31,132.77,137.15,123.08,213.92,253.58,212.35,103.1,91.62,95.04,420.92,259.88,"2,217,635","490,333","139,089","647,090","702,249","8,518,794","5,085,838"
09:14:15,135.52,224.74,183.48,341.98,216.94,99.6,153.59,152.3,196.75,126.2,133.24,73.33,132.79,137.12,122.91,213.92,253.55,212.3,103.1,91.62,95.04,420.92,259.88,"2,228,999","492,940","139,873","649,714","705,696","8,417,088","5,022,715"
09:14:20,135.52,224.7,183.48,342.02,216.94,99.6,153.51,152.27,196.74,126.17,133.22,73.33,132.77,137.11,122.88,214.02,253.56,212.3,103.1,91.62,95.04,420.86,259.85,"2,235,803","494,413","140,391","652,072","708,486","8,579,457","5,118,715"
09:14:25,135.52,224.67,183.48,341.72,216.94,99.6,153.5,152.27,196.73,126.13,133.25,73.33,132.81,137.12,122.79,213.98,253.45,212.31,103.12,91.62,95.04,420.8,259.82,"2,248,916","498,673","141,148","654,769","711,936","8,462,284","5,061,967"
09:14:30,135.52,224.61,183.48,341.67,216.94,99.6,153.5,152.19,196.74,126.13,133.24,73.32,132.85,137.1,122.83,213.98,253.51,212.31,103.07,91.62,95.04,420.8,259.81,"2,257,908","500,734","141,730","657,226","714,943","8,407,947","5,034,343"
09:14:35,135.49,224.51,183.48,341.28,216.94,99.58,153.5,152.19,196.72,126.14,133.22,73.31,132.83,137.06,122.82,213.97,253.58,212.32,103.09,91.62,95.04,420.79,259.79,"2,267,547","503,322","142,389","660,266","718,530","8,408,467","5,047,854"
09:14:40,135.49,224.49,183.57,341.27,216.94,99.58,153.47,152.25,196.73,126.15,133.21,73.31,132.84,137.07,122.8,213.97,253.52,212.32,103.09,91.62,95.04,420.8,259.8,"2,274,523","504,855","142,870","662,349","721,606","8,573,203","5,133,319"
09:14:45,135.46,224.48,183.56,341.14,216.83,99.58,153.47,152.19,196.65,126.14,133.13,73.31,132.79,137.08,122.77,213.99,253.5,212.32,103.13,91.62,94.96,420.76,259.76,"2,281,958","506,510","143,501","664,204","724,210","8,536,513","5,134,548"
09:14:50,135.46,224.52,183.47,341.17,216.83,99.58,153.46,152.19,196.69,126.06,133.1,73.29,132.84,137.07,122.75,213.97,253.56,212.31,103.13,91.62,94.96,420.63,259.71,"2,292,777","509,475","144,090","666,953","727,373","8,543,824","5,075,590"
09:14:55,135.46,224.38,183.47,341.13,216.83,99.58,153.29,152.17,196.68,126.07,133.14,73.26,132.83,137.09,122.72,213.88,253.53,212.35,103.13,91.6,94.88,420.62,259.69,"2,302,825","511,784","144,848","669,395","730,163","8,480,736","5,084,375"
09:15:00,135.46,224.36,183.47,341.05,216.83,99.56,153.29,152.17,196.66,126.07,133.12,73.25,132.81,137.07,122.69,213.83,253.44,212.35,103.13,91.6,94.96,420.59,259.68,"2,310,014","513,506","145,449","672,284","733,311","8,465,950","5,038,145"
09:15:05,135.46,224.35,183.47,341.01,216.83,99.56,153.28,152.19,196.66,126.09,133.1,73.26,132.74,137.04,122.67,213.81,253.38,212.35,103.1,91.6,94.96,420.58,259.67,"2,321,264","516,202","146,331","675,208","736,899","8,505,794","5,087,357"
09:15:10,135.46,224.42,183.47,341.01,216.77,99.56,153.28,152.17,196.65,126.09,133.09,73.29,132.67,137.03,122.61,213.81,253.43,212.34,103.1,91.6,94.96,420.57,259.67,"2,330,680","519,489","147,017","678,003","740,378","8,590,664","5,081,331"
09:15:15,135.46,224.36,183.47,340.83,216.77,99.54,153.28,152.17,196.65,126.09,133.08,73.29,132.59,137.02,122.57,213.6,253.39,212.34,103.1,91.6,94.96,420.53,259.64,"2,340,380","522,283","147,673","680,712","743,886","8,572,744","5,120,034"
09:15:20,135.44,224.36,183.47,340.58,216.77,99.51,153.27,152.17,196.66,126.06,133.07,73.26,132.57,137.05,122.5,213.55,253.38,212.34,103.04,91.6,94.96,420.46,259.61,"2,349,582","525,074","148,337","683,349","747,155","8,553,909","5,118,706"
09:15:25,135.44,224.38,183.47,340.95,216.77,99.51,153.24,152.17,196.6,126.09,133.06,73.26,132.56,137.01,122.48,213.55,253.36,212.34,103.04,91.59,94.96,420.5,259.62,"2,359,767","528,009","149,022","685,971","750,470","8,688,456","5,133,134"
09:15:30,135.44,224.32,183.46,340.63,216.88,99.49,153.22,152.1,196.6,126.05,133.03,73.25,132.56,137.02,122.43,213.55,253.33,212.34,103.04,91.59,94.96,420.42,259.57,"2,365,749","529,839","149,522","688,471","753,606","8,777,081","5,235,846"
