時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
10:16:55,"21,453.03","18,773.43","20,151.24","16,180.56",157.57,"2,201.30",177.12,649.62,415.48,117.42,137.37,169.06,75.26,52.84,341.46,144.50,310.47,413.71,"1,128.15",546.97,283.26,39.56,158.11,229.23,276.61,201.44,158.71,616.63,203.11,134.86,"1,932.05",297.04,90.45,109.49,73.40,99.68,112.74,368.70
10:17:00,"21,451.53","18,771.92","20,150.46","16,179.47",157.57,"2,198.41",177.12,649.76,415.56,117.42,137.37,169.05,75.26,52.84,341.46,144.37,310.78,413.71,"1,128.06",546.92,283.24,39.56,158.11,229.19,276.61,201.44,158.71,616.68,203.11,134.86,"1,932.09",297.04,90.45,109.49,73.40,99.69,112.74,368.75
10:17:05,"21,451.72","18,771.73","20,151.86","16,179.82",157.57,"2,199.85",177.12,649.76,415.56,117.42,137.37,169.05,75.26,52.84,341.46,144.37,310.50,413.76,"1,128.04",546.96,283.26,39.56,157.86,229.23,276.56,201.44,158.72,616.67,203.11,134.86,"1,932.42",297.01,90.45,109.49,73.40,99.69,112.74,368.75
10:17:10,"21,453.57","18,773.54","20,152.16","16,180.17",157.57,"2,199.85",177.20,649.85,415.49,117.43,137.35,169.02,75.26,52.84,341.46,144.38,310.42,413.84,"1,128.17",546.99,283.20,39.57,158.13,229.22,276.59,201.40,158.72,616.72,203.07,134.86,"1,932.42",297.01,90.45,109.49,73.40,99.69,112.74,368.77
10:17:15,"21,452.14","18,772.12","20,153.17","16,181.31",157.70,"2,199.85",177.20,649.96,415.53,117.43,137.35,169.01,75.26,52.84,341.46,144.38,310.42,413.84,"1,128.03",546.98,283.12,39.57,157.88,229.17,276.97,201.40,158.72,616.74,203.11,134.87,"1,932.43",297.01,90.45,109.49,73.40,99.69,112.74,368.78
10:17:20,"21,454.80","18,774.73","20,154.03","16,182.34",157.70,"2,199.85",177.20,649.95,415.57,117.43,137.36,169.02,75.26,52.84,341.46,144.51,310.50,413.86,"1,128.22",546.97,283.02,39.57,158.13,229.16,276.83,201.40,159.03,616.83,203.06,134.91,"1,932.43",297.01,90.45,109.53,73.40,99.69,112.74,368.79
10:17:25,"21,455.02","18,774.87","20,154.38","16,182.49",157.70,"2,199.85",177.20,649.95,415.57,117.43,137.34,168.97,75.26,52.84,341.46,144.51,310.78,413.81,"1,128.22",546.96,283.10,39.57,158.09,229.17,276.83,201.40,159.02,616.82,203.06,134.91,"1,932.49",297.01,90.45,109.53,73.40,99.69,112.75,368.79
10:17:30,"21,450.00","18,769.96","20,153.41","16,181.33",157.70,"2,198.41",177.20,649.95,415.53,117.36,137.34,168.95,75.26,52.84,341.46,144.51,310.76,413.85,"1,127.86",546.96,283.03,39.57,157.69,229.15,276.76,201.40,158.71,616.67,203.07,134.91,"1,932.49",297.01,90.45,109.53,73.40,99.69,112.75,368.79
10:17:35,"21,452.82","18,773.02","20,151.70","16,180.38",157.57,"2,198.41",177.20,649.97,415.53,117.43,137.34,168.95,75.27,52.84,341.46,144.41,310.76,413.89,"1,128.13",547.11,283.03,39.57,157.94,229.06,276.95,201.38,158.71,616.64,203.05,134.91,"1,932.23",297.33,90.45,109.49,73.40,99.69,112.73,368.62
10:17:40,"21,453.39","18,773.55","20,152.04","16,180.71",157.57,"2,199.85",177.20,649.88,415.56,117.45,137.36,168.95,75.28,52.84,341.46,144.41,310.47,413.90,"1,128.16",547.15,282.94,39.57,157.93,229.14,276.82,201.34,158.71,616.57,203.05,134.91,"1,932.24",297.32,90.45,109.49,73.40,99.69,112.73,368.62
10:17:45,"21,454.35","18,773.42","20,155.65","16,181.23",157.59,"2,199.85",177.22,649.74,415.49,117.45,137.36,168.95,75.28,52.84,341.46,144.41,310.40,413.90,"1,128.14",547.15,282.92,39.57,157.93,229.13,276.75,201.34,158.71,616.68,203.09,134.91,"1,933.19",297.32,90.45,109.49,73.40,99.70,112.73,368.65
10:17:50,"21,456.87","18,776.35","20,155.27","16,182.41",157.59,"2,199.85",177.31,649.62,415.49,117.45,137.35,168.91,75.28,52.84,341.46,144.41,310.69,413.90,"1,128.34",547.17,282.92,39.57,157.93,229.14,276.75,201.34,159.03,616.90,203.08,134.91,"1,932.78",297.23,90.45,109.53,73.40,99.70,112.74,368.71
10:17:55,"21,451.01","18,770.34","20,153.58","16,179.43",157.59,"2,198.41",177.17,649.10,415.56,117.45,137.33,168.91,75.27,52.84,341.46,144.42,310.69,413.90,"1,127.93",546.99,282.90,39.57,157.93,229.18,276.52,201.33,158.71,616.82,203.02,134.91,"1,933.02",297.17,90.45,109.53,73.40,99.70,112.74,368.72
10:18:00,"21,450.64","18,769.98","20,153.81","16,179.70",157.59,"2,196.96",177.31,648.98,415.48,117.45,137.36,168.93,75.29,52.84,341.46,144.42,310.44,413.90,"1,127.90",546.95,282.87,39.57,157.92,229.26,276.59,201.33,158.71,616.80,203.04,134.91,"1,933.02",297.24,90.45,109.52,73.40,99.73,112.73,368.67
10:18:05,"21,452.31","18,771.32","20,155.50","16,180.68",157.59,"2,199.85",177.20,649.24,415.40,117.43,137.37,168.94,75.29,52.84,341.46,144.40,310.52,413.82,"1,127.98",546.97,282.86,39.57,158.06,229.26,276.75,201.33,158.71,616.74,203.12,134.91,"1,933.28",297.24,90.45,109.48,73.40,99.73,112.73,368.73
10:18:10,"21,453.43","18,772.67","20,154.18","16,179.99",157.59,"2,199.85",177.11,649.47,415.34,117.43,137.37,168.94,75.29,52.84,341.46,144.40,310.52,413.78,"1,128.11",546.94,282.86,39.57,158.06,229.22,276.83,201.33,159.02,616.66,203.12,134.91,"1,933.06",297.24,90.45,109.48,73.40,99.73,112.73,368.83
10:18:15,"21,451.77","18,771.57","20,152.84","16,180.28",157.72,"2,199.85",177.20,649.48,415.39,117.45,137.36,168.95,75.28,52.84,341.46,144.40,310.52,413.78,"1,128.01",546.98,282.92,39.57,158.06,229.22,276.83,201.33,158.71,616.69,203.00,134.91,"1,932.59",297.31,90.45,109.48,73.40,99.73,112.73,368.83
10:18:20,"21,453.98","18,774.00","20,150.85","16,178.87",157.72,"2,198.41",177.09,649.48,415.25,117.37,137.36,168.94,75.29,52.83,341.46,144.40,310.80,413.77,"1,128.24",546.98,283.07,39.57,158.06,229.23,276.81,201.08,159.02,616.74,203.03,134.91,"1,932.35",297.31,90.45,109.48,73.40,99.73,112.73,368.83
10:18:25,"21,455.96","18,774.95","20,154.61","16,179.82",157.72,"2,198.41",177.20,649.73,415.25,117.37,137.38,168.94,75.31,52.83,341.46,144.40,310.52,414.01,"1,128.29",546.99,283.05,39.57,158.19,229.23,276.74,201.08,159.02,616.58,203.00,134.91,"1,933.23",297.32,90.45,109.48,73.40,99.73,112.73,368.83
10:18:30,"21,457.18","18,774.69","20,159.27","16,180.28",157.72,"2,199.85",177.19,649.70,415.27,117.38,137.36,168.94,75.28,52.83,341.46,144.40,310.52,414.01,"1,128.26",546.99,283.15,39.57,158.18,229.44,276.95,201.13,158.68,616.58,203.00,134.91,"1,934.50",297.32,90.45,109.52,73.40,99.73,112.73,368.83
10:18:35,"21,456.40","18,774.16","20,157.85","16,179.38",157.72,"2,198.41",177.08,649.72,415.33,117.38,137.36,168.94,75.28,52.82,341.46,144.40,310.80,414.06,"1,128.24",546.98,283.15,39.57,158.18,229.46,276.74,201.13,158.68,616.59,203.00,134.88,"1,934.30",297.32,90.45,109.52,73.40,99.71,112.73,368.83
10:18:40,"21,453.22","18,771.19","20,158.50","16,180.66",157.72,"2,199.85",177.19,649.64,415.37,117.38,137.36,168.94,75.28,52.82,341.46,144.40,310.52,414.01,"1,127.97",546.96,283.13,39.57,158.18,229.35,276.59,201.13,158.36,616.59,203.04,134.88,"1,934.18",297.32,90.45,109.52,73.40,99.69,112.73,368.83
10:18:45,"21,453.57","18,771.59","20,158.59","16,180.98",157.72,"2,199.45",177.30,649.64,415.37,117.38,137.36,168.94,75.28,52.82,341.60,144.40,310.52,413.78,"1,128.00",546.96,283.13,39.56,158.21,229.41,276.58,201.13,158.36,616.62,202.97,134.88,"1,934.12",297.32,90.45,109.52,73.40,99.69,112.73,369.13
10:18:50,"21,453.40","18,770.66","20,160.49","16,180.53",157.72,"2,199.45",177.19,649.64,415.37,117.38,137.35,168.92,75.28,52.82,341.60,144.40,310.52,413.78,"1,127.93",546.98,283.14,39.56,158.09,229.31,276.51,201.13,158.36,616.63,203.01,134.83,"1,934.80",297.30,90.45,109.52,73.40,99.71,112.73,369.12
10:18:55,"21,455.41","18,773.04","20,158.72","16,179.90",157.59,"2,199.51",177.19,649.56,415.33,117.38,137.33,168.96,75.25,52.82,341.60,144.40,310.44,413.82,"1,128.14",547.13,283.13,39.56,158.06,229.31,276.81,201.13,158.36,616.70,203.01,134.83,"1,934.43",297.30,90.45,109.52,73.40,99.71,112.73,369.12
10:19:00,"21,457.36","18,775.46","20,158.46","16,181.42",157.59,"2,199.51",177.19,649.55,415.33,117.46,137.33,168.95,75.25,52.82,341.60,144.52,310.44,413.78,"1,128.30",547.08,283.17,39.57,158.06,229.37,276.75,201.13,158.68,616.84,203.01,134.83,"1,933.98",297.43,90.45,109.52,73.40,99.71,112.73,369.12
10:19:05,"21,455.00","18,773.65","20,159.13","16,183.93",157.59,"2,199.51",177.38,649.79,415.34,117.38,137.36,168.95,75.28,52.82,341.60,144.52,310.44,413.85,"1,128.09",547.09,282.90,39.57,157.83,229.37,276.73,201.13,158.67,616.93,203.04,134.83,"1,933.55",297.43,90.45,109.48,73.40,99.71,112.73,369.14
10:19:10,"21,455.13","18,773.55","20,159.06","16,183.06",157.59,"2,199.58",177.27,649.54,415.33,117.38,137.38,168.97,75.30,52.82,341.60,144.52,310.40,413.85,"1,128.11",547.16,282.91,39.57,158.06,229.38,276.74,201.07,158.36,616.92,203.10,134.83,"1,933.74",297.43,90.45,109.48,73.40,99.69,112.73,369.05
10:19:15,"21,455.38","18,773.50","20,159.36","16,182.36",157.59,"2,199.58",177.28,649.55,415.32,117.37,137.37,168.93,75.30,52.93,341.60,144.52,310.40,413.85,"1,128.12",547.16,282.89,39.57,158.05,229.41,276.74,201.11,158.36,616.88,203.01,134.83,"1,934.01",297.47,90.45,109.48,73.40,99.72,112.73,369.05
10:19:20,"21,455.52","18,773.63","20,160.37","16,183.56",157.72,"2,199.58",177.28,649.81,415.41,117.37,137.35,168.91,75.28,52.93,341.60,144.55,310.47,413.88,"1,128.10",547.14,282.91,39.57,158.05,229.41,276.94,201.11,158.36,616.88,203.01,134.83,"1,934.01",297.47,90.45,109.48,73.40,99.72,112.73,369.06
10:19:25,"21,456.31","18,774.13","20,162.94","16,185.64",157.72,"2,199.81",177.28,650.10,415.60,117.37,137.34,168.91,75.28,52.93,341.60,144.55,310.69,413.88,"1,128.09",547.10,282.97,39.59,158.17,229.35,276.74,201.42,158.35,616.88,203.09,134.83,"1,934.25",297.46,90.45,109.48,73.40,99.72,112.73,369.05
10:19:30,"21,454.87","18,773.15","20,160.75","16,184.54",157.72,"2,199.81",177.19,650.10,415.69,117.37,137.36,168.91,75.30,52.82,341.78,144.55,310.80,413.88,"1,128.04",547.12,283.05,39.56,157.92,229.32,276.78,201.42,158.34,616.92,202.99,134.83,"1,933.87",297.46,90.45,109.48,73.40,99.72,112.73,369.05
10:19:35,"21,454.68","18,772.73","20,159.40","16,182.10",157.72,"2,196.91",177.19,650.10,415.69,117.38,137.37,168.91,75.30,52.82,341.78,144.42,310.56,413.88,"1,128.06",547.13,282.81,39.56,158.14,229.39,276.79,201.42,158.34,616.87,202.98,134.83,"1,934.08",297.46,90.45,109.48,73.40,99.72,112.73,369.05
10:19:40,"21,457.36","18,775.31","20,159.20","16,181.76",157.72,"2,196.91",177.20,649.63,415.68,117.38,137.37,168.91,75.30,52.82,341.78,144.42,310.94,413.88,"1,128.28",547.14,282.87,39.56,158.14,229.38,276.92,201.42,158.66,616.89,202.95,134.83,"1,934.11",297.46,90.45,109.48,73.40,99.72,112.73,369.05
10:19:45,"21,453.10","18,771.13","20,160.29","16,182.98",157.72,"2,198.36",177.20,649.88,415.70,117.39,137.38,168.95,75.30,52.82,341.78,144.55,310.66,413.88,"1,127.92",546.99,282.86,39.56,158.17,229.39,276.92,201.42,158.35,616.89,202.93,134.83,"1,934.13",297.46,90.45,109.48,73.40,99.69,112.73,369.06
10:19:50,"21,453.65","18,771.40","20,162.75","16,184.99",157.72,"2,198.36",177.20,649.89,415.66,117.39,137.37,168.92,75.30,52.82,341.78,144.55,310.66,414.12,"1,127.89",546.97,282.93,39.56,158.19,229.30,276.88,201.43,158.35,616.90,203.09,134.83,"1,934.36",297.46,90.45,109.49,73.40,99.69,112.73,369.06
10:19:55,"21,458.54","18,775.78","20,162.75","16,183.54",157.72,"2,198.36",177.20,649.78,415.66,117.40,137.39,168.92,75.32,52.82,341.78,144.42,310.94,414.31,"1,128.27",547.14,282.87,39.56,158.19,229.32,276.92,201.43,158.66,616.95,202.93,134.83,"1,934.72",297.46,90.45,109.49,73.40,99.69,112.73,369.06
10:20:00,"21,459.04","18,776.04","20,164.64","16,184.98",157.72,"2,198.36",177.31,649.78,415.68,117.40,137.39,168.92,75.33,52.82,341.78,144.42,310.94,414.30,"1,128.26",547.13,282.89,39.56,158.19,229.33,276.87,201.42,158.65,617.01,202.95,134.83,"1,934.92",297.42,90.45,109.49,73.40,99.69,112.73,369.16
10:20:05,"21,456.50","18,774.03","20,162.66","16,184.30",157.72,"2,196.54",177.22,649.82,415.68,117.40,137.39,168.92,75.33,52.82,341.78,144.42,310.94,414.26,"1,128.12",547.15,282.91,39.56,158.18,229.32,276.80,201.42,158.35,616.96,203.03,134.83,"1,934.50",297.42,90.45,109.45,73.34,99.69,112.73,369.25
10:20:10,"21,454.59","18,772.21","20,161.63","16,183.23",157.70,"2,196.54",177.11,649.82,415.52,117.41,137.40,168.92,75.33,52.82,341.78,144.52,310.66,414.43,"1,128.00",547.13,282.87,39.57,157.93,229.32,276.92,201.40,158.36,617.20,202.84,134.83,"1,934.46",297.42,90.56,109.45,73.34,99.69,112.73,369.23
10:20:15,"21,455.31","18,773.29","20,161.14","16,183.98",157.70,"2,196.31",177.11,649.90,415.51,117.41,137.42,168.92,75.35,52.82,341.78,144.53,310.94,414.47,"1,128.06",547.14,282.88,39.56,158.17,229.28,276.56,201.42,158.37,617.17,202.84,134.83,"1,934.13",297.42,90.56,109.49,73.34,99.69,112.73,369.26
10:20:20,"21,454.73","18,772.49","20,161.28","16,183.34",157.70,"2,197.92",177.11,649.91,415.53,117.41,137.40,168.92,75.33,52.82,341.78,144.41,310.73,414.48,"1,128.02",547.13,282.78,39.56,158.16,229.29,276.59,201.42,158.37,617.29,202.81,134.83,"1,934.33",297.42,90.56,109.45,73.34,99.69,112.73,369.26
10:20:25,"21,455.33","18,773.17","20,162.11","16,184.65",157.70,"2,197.92",177.20,649.95,415.53,117.41,137.42,168.92,75.35,52.82,341.78,144.41,310.75,414.44,"1,128.04",547.15,282.83,39.55,158.14,229.28,276.58,201.40,158.37,617.36,202.84,134.83,"1,934.25",297.42,90.56,109.45,73.32,99.69,112.73,369.26
10:20:30,"21,457.26","18,775.01","20,162.44","16,184.85",157.70,"2,197.92",177.20,649.93,415.54,117.41,137.44,168.96,75.36,52.82,341.78,144.39,310.75,414.44,"1,128.18",547.13,282.96,39.56,158.01,229.22,276.62,201.40,158.68,617.29,202.88,134.83,"1,934.30",297.33,90.56,109.45,73.32,99.69,112.73,369.28
10:20:35,"21,455.09","18,772.79","20,162.54","16,184.66",157.70,"2,197.92",177.20,649.97,415.57,117.41,137.44,168.96,75.36,52.82,341.78,144.39,310.77,414.56,"1,128.01",547.13,282.94,39.57,158.01,229.26,276.62,201.40,158.35,617.28,202.81,134.83,"1,934.38",297.33,90.56,109.45,73.32,99.69,112.73,369.28
10:20:40,"21,457.47","18,775.22","20,164.71","16,187.57",157.70,"2,196.25",177.39,649.98,415.57,117.40,137.47,169.00,75.38,52.82,341.78,144.41,310.77,414.55,"1,128.14",547.11,282.84,39.57,158.01,229.33,276.62,201.40,158.67,617.43,202.85,134.83,"1,934.29",297.33,90.68,109.52,73.32,99.69,112.73,369.28
10:20:45,"21,456.78","18,773.83","20,167.85","16,188.79",157.70,"2,197.69",177.36,649.99,415.57,117.40,137.48,169.03,75.38,52.83,341.78,144.44,310.77,414.51,"1,128.00",547.11,282.77,39.59,158.01,229.41,276.61,201.40,158.35,617.49,202.79,134.83,"1,934.92",297.33,90.80,109.49,73.32,99.69,112.73,369.28
10:20:50,"21,459.64","18,776.58","20,168.02","16,188.85",157.70,"2,197.69",177.36,649.99,415.58,117.40,137.51,169.04,75.39,52.83,341.78,144.45,310.77,414.40,"1,128.22",547.12,282.87,39.58,158.04,229.41,276.64,201.31,158.67,617.49,202.80,134.83,"1,934.95",297.33,90.80,109.49,73.32,99.69,112.73,369.29
10:20:55,"21,460.65","18,777.58","20,169.71","16,190.90",157.70,"2,197.76",177.47,650.00,415.54,117.40,137.52,169.07,75.39,52.83,341.78,144.47,310.69,414.56,"1,128.25",547.13,282.84,39.60,158.05,229.42,276.69,201.31,158.67,617.58,202.83,134.83,"1,934.94",297.33,90.80,109.49,73.32,99.69,112.82,369.30
10:21:00,"21,459.97","18,777.42","20,169.52","16,192.40",157.70,"2,197.82",177.47,649.88,415.54,117.41,137.52,169.07,75.39,52.84,341.78,144.47,310.98,414.56,"1,128.20",547.09,282.89,39.60,158.05,229.43,276.56,201.31,158.66,617.58,202.95,134.83,"1,934.51",297.33,90.80,109.48,73.32,99.69,112.82,369.32
10:21:05,"21,465.40","18,782.53","20,170.28","16,192.65",157.70,"2,197.93",177.56,650.23,415.54,117.49,137.54,169.07,75.41,52.84,341.84,144.47,310.77,414.59,"1,128.60",547.60,282.89,39.59,157.80,229.36,276.94,201.31,158.36,617.65,202.84,134.83,"1,934.67",297.31,90.80,109.48,73.32,99.69,112.82,369.29
10:21:10,"21,459.10","18,776.62","20,168.31","16,191.19",157.70,"2,196.51",177.56,650.20,415.54,117.49,137.54,169.07,75.41,52.84,341.84,144.47,310.61,414.54,"1,128.17",547.09,283.01,39.60,157.80,229.37,276.80,201.31,158.68,617.65,202.83,134.83,"1,934.45",297.30,90.80,109.48,73.32,99.68,112.75,369.20
10:21:15,"21,465.86","18,782.71","20,169.43","16,190.67",157.70,"2,196.51",177.56,650.16,415.46,117.50,137.52,169.03,75.41,52.84,341.84,144.47,310.61,414.54,"1,128.66",547.59,282.77,39.59,158.02,229.43,276.82,201.31,158.38,617.68,202.83,134.83,"1,934.91",297.30,90.80,109.48,73.32,99.68,112.66,369.21
10:21:20,"21,462.47","18,780.41","20,167.77","16,192.26",157.70,"2,197.93",177.56,650.31,415.45,117.50,137.51,169.03,75.40,52.84,341.84,144.48,310.61,414.54,"1,128.44",547.43,282.71,39.61,157.77,229.28,276.83,201.32,158.69,617.72,202.90,134.83,"1,934.02",297.30,90.80,109.48,73.33,99.68,112.74,369.21
10:21:25,"21,457.00","18,774.91","20,168.87","16,193.05",157.70,"2,197.93",177.56,650.23,415.42,117.50,137.56,169.05,75.44,52.84,341.84,144.58,310.61,414.54,"1,127.99",546.96,282.77,39.61,158.02,229.37,276.74,201.32,158.68,617.80,202.87,134.84,"1,934.15",297.30,90.80,109.48,73.33,99.68,112.74,369.21
10:21:30,"21,458.56","18,776.93","20,168.18","16,193.96",157.70,"2,199.38",177.56,650.23,415.41,117.50,137.55,169.04,75.44,52.84,341.84,144.56,310.89,414.54,"1,128.13",547.16,282.85,39.62,158.02,229.39,276.94,201.32,158.37,617.82,202.87,134.84,"1,933.72",297.30,90.80,109.48,73.33,99.68,112.74,369.23
10:21:35,"21,467.52","18,785.20","20,168.85","16,193.03",157.70,"2,199.38",177.56,650.23,415.37,117.50,137.56,169.06,75.44,52.84,341.84,144.44,310.61,414.54,"1,128.81",547.46,282.95,39.61,158.15,229.47,276.74,201.32,158.68,617.92,202.88,134.84,"1,934.15",297.30,90.80,109.48,73.33,99.68,112.74,369.22
10:21:40,"21,465.51","18,782.83","20,169.40","16,192.25",157.70,"2,198.31",177.56,650.23,415.37,117.49,137.56,169.07,75.44,52.84,341.86,144.43,310.61,414.54,"1,128.64",547.49,282.95,39.62,158.14,229.39,276.74,201.34,158.36,617.94,202.85,134.84,"1,934.51",297.31,90.80,109.48,73.33,99.69,112.74,369.20
10:21:45,"21,465.76","18,783.00","20,170.19","16,192.97",157.70,"2,199.75",177.56,650.26,415.38,117.49,137.56,169.07,75.44,52.84,341.86,144.43,310.61,414.59,"1,128.63",547.49,282.90,39.62,158.15,229.39,276.81,201.40,158.36,617.94,202.84,134.84,"1,934.57",297.31,90.80,109.48,73.33,99.69,112.74,369.20
10:21:50,"21,467.88","18,785.08","20,168.85","16,191.38",157.70,"2,199.75",177.45,650.26,415.34,117.40,137.58,169.07,75.45,52.74,341.86,144.42,310.61,414.59,"1,128.84",547.50,282.90,39.62,158.13,229.47,276.78,201.40,158.68,617.90,202.82,134.84,"1,934.57",297.31,90.80,109.51,73.33,99.69,112.74,369.20
10:21:55,"21,467.26","18,784.90","20,167.22","16,190.96",157.70,"2,199.75",177.45,650.24,415.45,117.40,137.58,169.07,75.46,52.84,341.91,144.42,310.61,414.55,"1,128.83",547.67,282.82,39.62,158.13,229.43,276.81,201.40,158.36,617.92,202.70,134.84,"1,934.19",297.31,90.80,109.51,73.33,99.69,112.74,369.30
10:22:00,"21,469.48","18,786.99","20,168.17","16,191.78",157.70,"2,199.75",177.53,650.24,415.53,117.40,137.60,169.07,75.47,52.84,341.91,144.42,310.89,414.55,"1,128.98",547.64,282.78,39.62,158.13,229.50,276.66,201.40,158.68,617.90,202.66,134.84,"1,934.26",297.31,90.80,109.51,73.33,99.68,112.74,369.25
10:22:05,"21,467.42","18,784.74","20,170.07","16,193.19",157.70,"2,199.98",177.53,650.24,415.54,117.41,137.61,169.10,75.47,52.84,341.91,144.44,310.61,414.55,"1,128.77",547.47,282.81,39.62,158.12,229.50,276.98,201.40,158.67,617.98,202.79,134.84,"1,934.47",297.31,90.80,109.48,73.33,99.68,112.74,369.25
10:22:10,"21,468.65","18,786.17","20,168.48","16,192.14",157.70,"2,198.54",177.53,650.24,415.48,117.41,137.61,169.10,75.47,52.84,341.97,144.44,310.61,414.49,"1,128.91",547.59,282.97,39.62,157.87,229.51,276.91,201.40,158.67,617.98,202.77,134.84,"1,934.26",297.31,90.80,109.48,73.33,99.68,112.74,369.26
10:22:15,"21,469.55","18,786.55","20,170.13","16,192.33",157.70,"2,198.54",177.53,650.27,415.40,117.40,137.62,169.11,75.47,52.84,341.97,144.56,310.61,414.49,"1,128.93",547.60,283.02,39.62,157.87,229.49,276.98,201.47,158.67,617.96,202.73,134.84,"1,934.71",297.31,90.80,109.48,73.33,99.68,112.74,369.26
10:22:20,"21,469.73","18,787.31","20,168.33","16,192.25",157.70,"2,199.98",177.64,650.24,415.37,117.48,137.60,169.11,75.46,52.84,341.97,144.44,310.61,414.49,"1,128.99",547.67,282.97,39.62,157.99,229.38,276.93,201.47,158.67,617.96,202.66,134.84,"1,934.19",297.31,90.80,109.48,73.33,99.68,112.74,369.26
10:22:25,"21,459.37","18,777.15","20,169.60","16,193.63",157.83,"2,199.61",177.64,650.23,415.45,117.48,137.64,169.15,75.48,52.84,341.91,144.46,310.62,414.49,"1,128.15",547.19,282.89,39.61,158.00,229.36,276.92,201.47,158.35,617.98,202.69,134.84,"1,934.22",297.31,90.80,109.48,73.33,99.68,112.74,369.33
10:22:30,"21,466.21","18,783.99","20,167.76","16,192.00",157.70,"2,199.61",177.56,650.07,415.45,117.48,137.62,169.16,75.46,52.84,341.97,144.46,310.69,414.49,"1,128.74",547.63,282.91,39.61,158.00,229.35,276.99,201.47,158.35,617.92,202.66,134.84,"1,934.09",297.31,90.80,109.48,73.33,99.68,112.74,369.33
10:22:35,"21,467.20","18,784.77","20,169.45","16,193.34",157.70,"2,199.61",177.70,649.89,415.45,117.48,137.62,169.16,75.46,52.84,341.97,144.46,310.62,414.49,"1,128.77",547.62,282.99,39.61,158.04,229.40,276.65,201.47,158.35,617.91,202.72,134.84,"1,934.25",297.31,90.80,109.48,73.33,99.68,112.74,369.33
10:22:40,"21,468.10","18,785.77","20,170.14","16,194.57",157.70,"2,199.61",177.78,650.14,415.43,117.48,137.59,169.16,75.43,52.84,341.97,144.58,310.62,414.49,"1,128.82",547.60,282.76,39.60,158.03,229.40,276.65,201.47,158.67,617.98,202.68,134.84,"1,934.15",297.31,90.80,109.48,73.33,99.66,112.74,369.38
10:22:45,"21,467.84","18,785.29","20,169.00","16,192.44",157.70,"2,198.16",177.68,649.90,415.42,117.47,137.59,169.16,75.43,52.84,341.97,144.56,310.66,414.46,"1,128.83",547.64,282.68,39.62,158.00,229.40,276.83,201.47,158.66,617.95,202.62,134.84,"1,934.34",297.26,90.80,109.51,73.33,99.68,112.74,369.49
10:22:50,"21,463.38","18,780.45","20,171.38","16,193.54",157.70,"2,199.61",177.68,649.90,415.43,117.47,137.57,169.16,75.42,52.84,341.97,144.56,310.95,414.46,"1,128.42",547.47,282.71,39.61,158.00,229.31,276.83,201.46,158.34,617.98,202.65,134.83,"1,934.77",297.26,90.80,109.47,73.33,99.68,112.74,369.49
10:22:55,"21,467.82","18,785.83","20,170.84","16,196.59",157.70,"2,201.05",177.68,649.94,415.37,117.47,137.58,169.16,75.42,52.84,342.09,144.57,310.95,414.46,"1,128.78",547.62,282.74,39.62,158.01,229.26,276.85,201.46,158.65,618.14,202.77,134.83,"1,933.85",297.26,90.92,109.47,73.33,99.68,112.74,369.45
10:23:00,"21,460.11","18,778.29","20,170.92","16,196.68",157.70,"2,201.05",177.68,649.94,415.37,117.47,137.59,169.16,75.44,52.84,342.09,144.57,310.74,414.46,"1,128.18",547.14,282.79,39.61,158.02,229.26,276.98,201.46,158.65,618.10,202.80,134.83,"1,933.85",297.26,90.92,109.47,73.33,99.68,112.74,369.43
10:23:05,"21,467.96","18,785.85","20,169.38","16,194.43",157.70,"2,200.60",177.68,649.94,415.39,117.46,137.56,169.12,75.42,52.84,342.09,144.57,311.02,414.22,"1,128.83",547.65,282.95,39.61,157.78,229.27,276.96,201.46,158.65,618.09,202.65,134.83,"1,933.96",297.26,90.92,109.47,73.33,99.68,112.74,369.43
10:23:10,"21,458.68","18,776.91","20,169.64","16,195.20",157.70,"2,201.05",177.67,650.20,415.35,117.46,137.60,169.12,75.45,52.84,342.09,144.57,310.74,414.27,"1,128.10",547.16,282.91,39.60,158.03,229.30,276.96,201.46,158.33,618.07,202.68,134.81,"1,933.84",297.27,90.92,109.47,73.33,99.69,112.74,369.43
10:23:15,"21,466.25","18,783.99","20,168.40","16,192.61",157.70,"2,199.61",177.67,650.44,415.41,117.46,137.59,169.16,75.44,52.84,342.09,144.45,310.74,414.27,"1,128.72",547.65,282.87,39.62,158.01,229.28,277.13,201.44,158.33,617.91,202.65,134.82,"1,934.12",297.31,90.80,109.47,73.33,99.69,112.74,369.43
